date,raw_close_cny,total_return_close_cny,ma250,signal_valid
2005-01-03,353.73761,353.73761,,True
2005-01-04,353.15825500000005,353.15825500000005,,True
2005-01-05,348.93724,348.93724,,True
2005-01-06,346.28876,346.28876,,True
2005-01-07,347.199175,347.199175,,True
2005-01-10,349.351065,349.351065,,True
2005-01-11,352.57890000000003,352.57890000000003,,True
2005-01-12,352.57890000000003,352.57890000000003,,True
2005-01-13,350.26148,350.26148,,True
2005-01-14,350.26148,350.26148,,True
2005-01-18,349.76489,349.76489,,True
2005-01-19,349.68212500000004,349.68212500000004,,True
2005-01-20,353.73761,353.73761,,True
2005-01-21,353.98590500000006,353.98590500000006,,True
2005-01-24,349.59936000000005,349.59936000000005,,True
2005-01-25,353.323785,353.323785,,True
2005-01-26,352.74443,352.74443,,True
2005-01-27,353.323785,353.323785,,True
2005-01-28,349.43383,349.43383,,True
2005-01-31,348.44065,348.44065,,True
2005-02-01,348.93724,348.93724,,True
2005-02-02,344.96452,344.96452,,True
2005-02-03,343.226455,343.226455,,True
2005-02-04,341.57115500000003,341.57115500000003,,True
2005-02-07,341.48839,341.48839,,True
2005-02-08,341.902215,341.902215,,True
2005-02-09,345.543875,345.543875,,True
2005-02-10,348.27512,348.27512,,True
2005-02-11,352.165075,352.165075,,True
2005-02-14,352.41337,352.41337,,True
2005-02-15,351.91678,351.91678,,True
2005-02-16,353.65484499999997,353.65484499999997,,True
2005-02-17,353.65484499999997,353.65484499999997,,True
2005-02-18,353.820375,353.820375,,True
2005-02-22,359.36563,359.36563,,True
2005-02-23,358.620745,358.620745,,True
2005-02-24,358.620745,358.620745,,True
2005-02-25,360.02775,360.02775,,True
2005-02-28,360.19328,360.19328,,True
2005-03-01,357.71033,357.71033,,True
2005-03-02,357.95862500000004,357.95862500000004,,True
2005-03-03,355.641205,355.641205,,True
2005-03-04,359.03457000000003,359.03457000000003,,True
2005-03-07,359.779455,359.779455,,True
2005-03-08,364.41429500000004,364.41429500000004,,True
2005-03-09,364.33153000000004,364.33153000000004,,True
2005-03-10,365.82130000000006,365.82130000000006,,True
2005-03-11,367.724895,367.724895,,True
2005-03-14,364.41429500000004,364.41429500000004,,True
2005-03-15,364.66259,364.66259,,True
2005-03-16,366.73171500000007,366.73171500000007,,True
2005-03-17,362.67623000000003,362.67623000000003,,True
2005-03-18,363.255585,363.255585,,True
2005-03-21,356.63438500000007,356.63438500000007,,True
2005-03-22,352.992725,352.992725,,True
2005-03-23,351.08913,351.08913,,True
2005-03-24,351.08913,351.08913,,True
2005-03-28,352.08231,352.08231,,True
2005-03-29,352.24784000000005,352.24784000000005,,True
2005-03-30,352.661665,352.661665,,True
2005-03-31,354.39973000000003,354.39973000000003,,True
2005-04-01,352.74443,352.74443,,True
2005-04-04,350.9236,350.9236,,True
2005-04-05,351.33742500000005,351.33742500000005,,True
2005-04-06,352.827195,352.827195,,True
2005-04-07,352.33060500000005,352.33060500000005,,True
2005-04-08,353.323785,353.323785,,True
2005-04-11,354.06867000000005,354.06867000000005,,True
2005-04-12,354.56526,354.56526,,True
2005-04-13,355.06185,355.06185,,True
2005-04-14,350.178715,350.178715,,True
2005-04-15,350.9236,350.9236,,True
2005-04-18,353.323785,353.323785,,True
2005-04-19,358.20692,358.20692,,True
2005-04-20,359.2001,359.2001,,True
2005-04-21,357.462035,357.462035,,True
2005-04-22,359.117335,359.117335,,True
2005-04-25,359.53116,359.53116,,True
2005-04-26,361.18646,361.18646,,True
2005-04-27,357.54480000000007,357.54480000000007,,True
2005-04-28,355.8895,355.8895,,True
2005-04-29,358.78627500000005,358.78627500000005,,True
2005-05-02,354.89632000000006,354.89632000000006,,True
2005-05-03,353.90314,353.90314,,True
2005-05-04,355.06185,355.06185,,True
2005-05-05,355.144615,355.144615,,True
2005-05-06,351.91678,351.91678,,True
2005-05-09,352.165075,352.165075,,True
2005-05-10,352.90996,352.90996,,True
2005-05-11,353.323785,353.323785,,True
2005-05-12,348.93724,348.93724,,True
2005-05-13,347.199175,347.199175,,True
2005-05-16,346.61982000000006,346.61982000000006,,True
2005-05-17,346.45429,346.45429,,True
2005-05-18,348.026825,348.026825,,True
2005-05-19,347.44747,347.44747,,True
2005-05-20,344.716225,344.716225,,True
2005-05-23,344.46793,344.46793,,True
2005-05-24,345.37834499999997,345.37834499999997,,True
2005-05-25,346.537055,346.537055,,True
2005-05-26,345.047285,345.047285,,True
2005-05-27,345.047285,345.047285,,True
2005-05-31,344.716225,344.716225,,True
2005-06-01,343.723045,343.723045,,True
2005-06-02,348.44065,348.44065,,True
2005-06-03,349.020005,349.020005,,True
2005-06-06,351.58572,351.58572,,True
2005-06-07,350.75807000000003,350.75807000000003,,True
2005-06-08,350.42701000000005,350.42701000000005,,True
2005-06-09,349.84765500000003,349.84765500000003,,True
2005-06-10,352.74443,352.74443,,True
2005-06-13,354.06867000000005,354.06867000000005,,True
2005-06-14,352.57890000000003,352.57890000000003,,True
2005-06-15,353.73761,353.73761,,True
2005-06-16,359.69669000000005,359.69669000000005,,True
2005-06-17,361.103695,361.103695,,True
2005-06-20,361.35199,361.35199,,True
2005-06-21,362.59346500000004,362.59346500000004,,True
2005-06-22,361.84858,361.84858,,True
2005-06-23,364.33153000000004,364.33153000000004,,True
2005-06-24,363.33835,363.33835,,True
2005-06-27,363.421115,363.421115,,True
2005-06-28,359.61392500000005,359.61392500000005,,True
2005-06-29,361.103695,361.103695,,True
2005-06-30,359.53116,359.53116,,True
2005-07-01,359.53116,359.53116,,True
2005-07-05,349.93042,349.93042,,True
2005-07-06,349.68212500000004,349.68212500000004,,True
2005-07-07,350.59254,350.59254,,True
2005-07-08,349.76489,349.76489,,True
2005-07-11,352.08231,352.08231,,True
2005-07-12,352.90996,352.90996,,True
2005-07-13,350.50977500000005,350.50977500000005,,True
2005-07-14,346.78535,346.78535,,True
2005-07-15,348.026825,348.026825,,True
2005-07-18,347.695765,347.695765,,True
2005-07-19,346.702585,346.702585,,True
2005-07-20,349.26830000000007,349.26830000000007,,True
2005-07-21,351.42019000000005,351.42019000000005,,True
2005-07-22,344.31619500000005,344.31619500000005,,True
2005-07-25,344.74334699999997,344.74334699999997,,True
2005-07-26,342.64327499999996,342.64327499999996,,True
2005-07-27,344.307232,344.307232,,True
2005-07-28,346.617,346.617,,True
2005-07-29,347.08179200000006,347.08179200000006,,True
2005-08-01,353.441606,353.441606,,True
2005-08-02,349.572048,349.572048,,True
2005-08-03,352.815003,352.815003,,True
2005-08-04,353.92593600000004,353.92593600000004,,True
2005-08-05,353.32132,353.32132,,True
2005-08-08,351.52515,351.52515,,True
2005-08-09,351.35738,351.35738,,True
2005-08-10,353.83563,353.83563,,True
2005-08-11,360.05388999999997,360.05388999999997,,True
2005-08-12,360.28002000000004,360.28002000000004,,True
2005-08-15,357.325023,357.325023,,True
2005-08-16,360.8639099999999,360.8639099999999,,True
2005-08-17,355.657827,355.657827,,True
2005-08-18,355.053681,355.053681,,True
2005-08-19,353.36492,353.36492,,True
2005-08-22,354.21472000000006,354.21472000000006,,True
2005-08-23,354.508512,354.508512,,True
2005-08-24,353.10079500000006,353.10079500000006,,True
2005-08-25,354.22174599999994,354.22174599999994,,True
2005-08-26,353.088365,353.088365,,True
2005-08-29,352.71657799999997,352.71657799999997,,True
2005-08-30,348.264873,348.264873,,True
2005-08-31,351.53132,351.53132,,True
2005-09-01,357.956478,357.956478,,True
2005-09-02,357.89457000000004,357.89457000000004,,True
2005-09-06,358.20185100000003,358.20185100000003,,True
2005-09-07,358.74052499999993,358.74052499999993,,True
2005-09-08,361.0147,361.0147,,True
2005-09-09,363.006704,363.006704,,True
2005-09-12,363.267836,363.267836,,True
2005-09-13,360.66864,360.66864,,True
2005-09-14,363.78035200000005,363.78035200000005,,True
2005-09-15,367.40238000000005,367.40238000000005,,True
2005-09-16,370.55092199999996,370.55092199999996,,True
2005-09-19,374.1995,374.1995,,True
2005-09-20,373.95447,373.95447,,True
2005-09-21,380.76716600000003,380.76716600000003,,True
2005-09-22,374.96431600000005,374.96431600000005,,True
2005-09-23,374.45148,374.45148,,True
2005-09-26,376.886353,376.886353,,True
2005-09-27,374.25500000000005,374.25500000000005,,True
2005-09-28,378.79452,378.79452,,True
2005-09-29,381.1803,381.1803,,True
2005-09-30,377.8964,377.8964,,True
2005-10-03,375.63064,375.63064,,True
2005-10-04,375.87340000000006,375.87340000000006,,True
2005-10-05,375.14512,375.14512,,True
2005-10-06,382.02332,382.02332,,True
2005-10-07,383.23712,383.23712,,True
2005-10-10,383.47988000000004,383.47988000000004,,True
2005-10-11,383.285581,383.285581,,True
2005-10-12,378.993075,378.993075,,True
2005-10-13,380.32127,380.32127,,True
2005-10-14,378.59328,378.59328,,True
2005-10-17,382.224702,382.224702,,True
2005-10-18,380.277,380.277,,True
2005-10-19,375.001816,375.001816,,True
2005-10-20,372.00119,372.00119,,True
2005-10-21,376.37006,376.37006,,True
2005-10-24,375.369324,375.369324,,True
2005-10-25,380.720106,380.720106,,True
2005-10-26,379.50883100000004,379.50883100000004,,True
2005-10-27,381.506916,381.506916,,True
2005-10-28,381.72648,381.72648,,True
2005-10-31,375.1208,375.1208,,True
2005-11-01,369.77278,369.77278,,True
2005-11-02,372.96566300000006,372.96566300000006,,True
2005-11-03,371.545236,371.545236,,True
2005-11-04,367.97565599999996,367.97565599999996,,True
2005-11-07,370.174029,370.174029,,True
2005-11-08,371.260397,371.260397,,True
2005-11-09,376.470192,376.470192,,True
2005-11-10,375.77685599999995,375.77685599999995,,True
2005-11-11,378.36395999999996,378.36395999999996,,True
2005-11-14,376.95067199999994,376.95067199999994,,True
2005-11-15,377.22276999999997,377.22276999999997,,True
2005-11-16,386.22963000000004,386.22963000000004,,True
2005-11-17,391.93656,391.93656,,True
2005-11-18,391.71187199999997,391.71187199999997,,True
2005-11-21,396.00086699999997,396.00086699999997,,True
2005-11-22,398.697948,398.697948,,True
2005-11-23,398.584512,398.584512,,True
2005-11-25,399.38773000000003,399.38773000000003,,True
2005-11-28,402.02355,402.02355,,True
2005-11-29,402.36407999999994,402.36407999999994,,True
2005-11-30,396.74764,396.74764,,True
2005-12-01,405.36356600000005,405.36356600000005,,True
2005-12-02,406.615792,406.615792,,True
2005-12-05,410.343024,410.343024,,True
2005-12-06,411.08941999999996,411.08941999999996,,True
2005-12-07,414.516772,414.516772,,True
2005-12-08,419.24819999999994,419.24819999999994,,True
2005-12-09,423.20859999999993,423.20859999999993,,True
2005-12-12,424.52712,424.52712,,True
2005-12-13,417.07891500000005,417.07891500000005,,True
2005-12-14,406.45541,406.45541,,True
2005-12-15,405.63776,405.63776,,True
2005-12-16,404.401615,404.401615,,True
2005-12-19,405.42606,405.42606,,True
2005-12-20,395.94896,395.94896,,True
2005-12-21,398.73680499999995,398.73680499999995,,True
2005-12-22,405.00585,405.00585,,True
2005-12-23,404.779144,404.779144,,True
2005-12-27,408.786336,408.786336,,True
2005-12-28,415.49157499999995,415.49157499999995,363.556562108,True
2005-12-29,415.409223,415.409223,363.80324856000004,True
2005-12-30,416.26091599999995,416.26091599999995,364.05565920400005,True
2006-01-03,428.68902399999996,428.68902399999996,364.37466634,True
2006-01-04,430.14165999999994,430.14165999999994,364.71007794,True
2006-01-05,422.26865200000003,422.26865200000003,365.010355848,True
2006-01-06,433.321636,433.321636,365.346238132,True
2006-01-09,440.4309,440.4309,365.69764613200005,True
2006-01-10,435.77766,435.77766,366.03044117199994,True
2006-01-11,439.95894599999997,439.95894599999997,366.38923103599996,True
2006-01-12,439.168455,439.168455,366.744858936,True
2006-01-13,439.23921400000006,439.23921400000006,367.102756232,True
2006-01-17,445.815576,445.815576,367.487290036,True
2006-01-18,439.813935,439.813935,367.831595336,True
2006-01-19,448.539033,448.539033,368.209807848,True
2006-01-20,444.88992,444.88992,368.590970088,True
2006-01-23,449.75716500000004,449.75716500000004,368.97670360800004,True
2006-01-24,449.32312499999995,449.32312499999995,369.363018388,True
2006-01-25,452.65682000000004,452.65682000000004,369.76035052800006,True
2006-01-26,450.50455999999997,450.50455999999997,370.164633448,True
2006-01-27,448.42230400000005,448.42230400000005,370.56456006400003,True
2006-01-30,456.886144,456.886144,370.99635568,True
2006-01-31,457.04736,457.04736,371.44468703999996,True
2006-02-01,457.09272000000004,457.09272000000004,371.9001521,True
2006-02-02,459.349968,459.349968,372.371267352,True
2006-02-03,455.48040000000003,455.48040000000003,372.827235392,True
2006-02-06,456.93631999999997,456.93631999999997,373.287371812,True
2006-02-07,439.89036,439.89036,373.66475775200007,True
2006-02-08,441.628235,441.628235,374.038170212,True
2006-02-09,452.574844,452.574844,374.43980928800005,True
2006-02-10,441.14716400000003,441.14716400000003,374.79474446399996,True
2006-02-13,432.295584,432.295584,375.11625968000004,True
2006-02-14,438.5191730000001,438.5191730000001,375.455716992,True
2006-02-15,432.66585599999996,432.66585599999996,375.771761036,True
2006-02-16,438.853288,438.853288,376.11189268800007,True
2006-02-17,438.84783600000003,438.84783600000003,376.42982151200005,True
2006-02-21,443.63332,443.63332,376.769871812,True
2006-02-22,445.470398,445.470398,377.117270424,True
2006-02-23,439.726328,439.726328,377.436064736,True
2006-02-24,447.52364800000004,447.52364800000004,377.78538620800003,True
2006-02-27,444.07923999999997,444.07923999999997,378.13086184800005,True
2006-02-28,450.88690499999996,450.88690499999996,378.502574968,True
2006-03-01,450.98789999999997,450.98789999999997,378.883961748,True
2006-03-02,456.15555600000005,456.15555600000005,379.272445692,True
2006-03-03,452.37864,452.37864,379.64284243199995,True
2006-03-06,443.94978599999996,443.94978599999996,379.96098439599996,True
2006-03-07,441.935375,441.935375,380.271399776,True
2006-03-08,434.32897199999996,434.32897199999996,380.545430464,True
2006-03-09,436.52352,436.52352,380.820624964,True
2006-03-10,433.28843600000005,433.28843600000005,381.09612152799997,True
2006-03-13,437.222655,437.222655,381.386361788,True
2006-03-14,441.555351,441.555351,381.685656332,True
2006-03-15,443.021488,443.021488,382.007037364,True
2006-03-16,444.85059000000007,444.85059000000007,382.333417384,True
2006-03-17,442.53643200000005,442.53643200000005,382.677025572,True
2006-03-20,442.73925,442.73925,383.036011672,True
2006-03-21,440.131376,440.131376,383.392180656,True
2006-03-22,439.67535,439.67535,383.746525536,True
2006-03-23,439.09878000000003,439.09878000000003,384.09459141599996,True
2006-03-24,447.562998,447.562998,384.47585204800004,True
2006-03-27,452.501555,452.501555,384.87521160800003,True
2006-03-28,449.668472,449.668472,385.25628657600004,True
2006-03-29,458.15796,458.15796,385.677940696,True
2006-03-30,470.38219999999995,470.38219999999995,386.155775096,True
2006-03-31,465.77027000000004,465.77027000000004,386.613506476,True
2006-04-03,468.98787000000004,468.98787000000004,387.078149176,True
2006-04-04,467.7716019999999,467.7716019999999,387.539913164,True
2006-04-05,469.96045599999997,469.96045599999997,388.00645984799996,True
2006-04-06,474.820944,474.820944,388.489468944,True
2006-04-07,469.48167,469.48167,388.949134584,True
2006-04-10,477.03839999999997,477.03839999999997,389.43704078400003,True
2006-04-11,472.345545,472.345545,389.925708104,True
2006-04-12,476.123445,476.123445,390.426507484,True
2006-04-13,476.91386400000005,476.91386400000005,390.9208678,True
2006-04-17,489.68522200000007,489.68522200000007,391.446781008,True
2006-04-18,495.66589999999997,495.66589999999997,391.99264420800006,True
2006-04-19,510.81600000000003,510.81600000000003,392.606060068,True
2006-04-20,488.35056,488.35056,393.122992968,True
2006-04-21,506.6428000000001,506.6428000000001,393.711439528,True
2006-04-24,494.20489499999996,494.20489499999996,394.243513268,True
2006-04-25,502.8678,502.8678,394.824805268,True
2006-04-26,510.23749499999997,510.23749499999997,395.442197248,True
2006-04-27,504.97068,504.97068,396.026934868,True
2006-04-28,521.793985,521.793985,396.69452552800004,True
2006-05-01,522.35514,522.35514,397.368333528,True
2006-05-02,533.498075,533.498075,398.082078428,True
2006-05-03,532.3445999999999,532.3445999999999,398.790878368,True
2006-05-04,540.609272,540.609272,399.545648336,True
2006-05-05,544.695086,544.695086,400.31576838,True
2006-05-08,540.95292,540.95292,401.06794021999997,True
2006-05-09,557.7326560000001,557.7326560000001,401.885575704,True
2006-05-10,563.2652159999999,563.2652159999999,402.74288760800005,True
2006-05-11,568.509914,568.509914,403.628130564,True
2006-05-12,569.3582719999999,569.3582719999999,404.519084372,True
2006-05-15,539.48223,539.48223,405.291196132,True
2006-05-16,548.914305,548.914305,406.094746052,True
2006-05-17,545.3363,545.3363,406.886301372,True
2006-05-18,540.3208699999999,540.3208699999999,407.668719952,True
2006-05-19,525.78765,525.78765,408.393998832,True
2006-05-22,524.0651499999999,524.0651499999999,409.108746052,True
2006-05-23,532.59993,532.59993,409.852997552,True
2006-05-24,513.60105,513.60105,410.527212612,True
2006-05-25,519.12045,519.12045,411.223505272,True
2006-05-26,519.18515,519.18515,411.921380972,True
2006-05-30,522.8333,522.8333,412.63782199200006,True
2006-05-31,515.220945,515.220945,413.304943172,True
2006-06-01,501.631104,501.631104,413.915387568,True
2006-06-02,509.42875000000004,509.42875000000004,414.546759688,True
2006-06-05,506.6807529999999,506.6807529999999,415.17045042,True
2006-06-06,501.1506,501.1506,415.77334478000006,True
2006-06-07,499.304988,499.304988,416.371174112,True
2006-06-08,487.79164399999996,487.79164399999996,416.911362968,True
2006-06-09,484.26495,484.26495,417.432148088,True
2006-06-12,481.14045000000004,481.14045000000004,417.946394288,True
2006-06-13,447.550128,447.550128,418.32164436,True
2006-06-14,444.87656999999996,444.87656999999996,418.66236388000004,True
2006-06-15,458.50268,458.50268,419.05195982,True
2006-06-16,461.41116,461.41116,419.4521965,True
2006-06-19,451.07726,451.07726,419.80613168,True
2006-06-20,458.45156999999995,458.45156999999995,420.19254364,True
2006-06-21,466.459177,466.459177,420.601054228,True
2006-06-22,461.62639899999994,461.62639899999994,420.99420642399997,True
2006-06-23,463.902603,463.902603,421.39613237599997,True
2006-06-26,466.21086,466.21086,421.82252011599996,True
2006-06-27,461.32464,461.32464,422.223403896,True
2006-06-28,460.14738,460.14738,422.625868776,True
2006-06-29,475.89216,475.89216,423.091312776,True
2006-06-30,489.49098899999996,489.49098899999996,423.649555052,True
2006-07-03,496.967432,496.967432,424.23869628000006,True
2006-07-05,499.71875,499.71875,424.83520111999997,True
2006-07-06,503.81339,503.81339,425.45139512000003,True
2006-07-07,500.639168,500.639168,426.04562255200005,True
2006-07-10,495.589416,495.589416,426.616340376,True
2006-07-11,509.91209100000003,509.91209100000003,427.25394964000003,True
2006-07-12,518.658864,518.658864,427.94144369599996,True
2006-07-13,523.737945,523.737945,428.644288176,True
2006-07-14,526.5102599999999,526.5102599999999,429.359546156,True
2006-07-17,511.40815000000003,511.40815000000003,430.018368416,True
2006-07-18,503.30064,503.30064,430.634497776,True
2006-07-19,512.7553439999999,512.7553439999999,431.279838392,True
2006-07-20,499.88708999999994,499.88708999999994,431.90212197200003,True
2006-07-21,493.04438700000003,493.04438700000003,432.49532613199995,True
2006-07-24,488.209014,488.209014,433.077589088,True
2006-07-25,491.61215999999996,491.61215999999996,433.6668088,True
2006-07-26,495.06379999999996,495.06379999999996,434.26059599999996,True
2006-07-27,501.5646,501.5646,434.878527232,True
2006-07-28,503.56731199999996,503.56731199999996,435.47903005600006,True
2006-07-31,503.32204,503.32204,436.09403002400006,True
2006-08-01,512.82336,512.82336,436.734063452,True
2006-08-02,516.187,516.187,437.383107708,True
2006-08-03,511.34417600000006,511.34417600000006,438.015199132,True
