date,asset,signal_close_cny,ma250_cny,below_count,above_count,state,pending_action,signal_paused,check_frequency
2009-10-21,gold,708.1171840000001,611.660860708,0,0,on,,False,daily
2009-10-22,dividend_low_vol,4576.79,3700.3026800000002,0,0,on,,False,daily
2009-10-22,nasdaq100,295.75100637779235,232.97752732051848,0,0,on,,False,daily
2009-10-22,gold,709.638504,612.5228248360002,0,0,on,,False,daily
2009-10-23,dividend_low_vol,4632.81,3708.01568,0,0,on,,False,daily
2009-10-23,nasdaq100,294.4916472930908,233.3691468990532,0,0,on,,False,daily
2009-10-23,gold,706.62972,613.3712794880001,0,0,on,,False,daily
2009-10-26,dividend_low_vol,4641.46,3716.28948,0,0,on,,False,daily
2009-10-26,nasdaq100,293.5271334602356,233.67175697619857,0,0,on,,False,daily
2009-10-26,gold,695.274874,614.134200864,0,0,on,,False,daily
2009-10-27,dividend_low_vol,4524.68,3724.00412,0,0,on,,False,daily
2009-10-27,nasdaq100,289.1483290420532,233.9589765935829,0,0,on,,False,daily
2009-10-27,gold,695.417436,614.8915266079999,0,0,on,,False,daily
2009-10-28,dividend_low_vol,4578.01,3731.66496,0,0,on,,False,daily
2009-10-28,nasdaq100,282.5695258331299,234.19064720474015,0,0,on,,False,daily
2009-10-28,gold,687.68371,615.652683176,0,0,on,,False,daily
2009-10-29,dividend_low_vol,4506.17,3739.1238,0,0,on,,False,daily
2009-10-29,nasdaq100,287.34422204170227,234.44031158160325,0,0,on,,False,daily
2009-10-29,gold,701.1226300000001,616.505653728,0,0,on,,False,daily
2009-10-30,dividend_low_vol,4563.15,3747.0112799999997,0,0,on,,False,daily
2009-10-30,nasdaq100,279.60933775024415,234.66114819695053,0,0,on,,False,daily
2009-10-30,gold,699.7059999999999,617.359129132,0,0,on,,False,daily
2009-11-02,dividend_low_vol,4718.65,3755.4682000000003,0,0,on,,False,daily
2009-11-02,nasdaq100,280.7862912918091,234.86143336211777,0,0,on,,False,daily
2009-11-02,gold,709.6458600000001,618.134607772,0,0,on,,False,daily
2009-11-03,dividend_low_vol,4801.66,3764.38448,0,0,on,,False,daily
2009-11-03,nasdaq100,281.7150165397644,235.11451857452852,0,0,on,,False,daily
2009-11-03,gold,726.955866,619.053972036,0,0,on,,False,daily
2009-11-04,dividend_low_vol,4848.93,3774.13544,0,0,on,,False,daily
2009-11-04,nasdaq100,282.13925749969485,235.40884873910596,0,0,on,,False,daily
2009-11-04,gold,731.186415,620.007256136,0,0,on,,False,daily
2009-11-05,dividend_low_vol,4895.36,3783.83696,0,0,on,,False,daily
2009-11-05,nasdaq100,289.1192045829773,235.71377616285707,0,0,on,,False,daily
2009-11-05,gold,730.341762,620.949228184,0,0,on,,False,daily
2009-11-06,dividend_low_vol,4918.68,3793.9613999999997,0,0,on,,False,daily
2009-11-06,nasdaq100,290.81314958343506,236.03679851269072,0,0,on,,False,daily
2009-11-06,gold,733.3816380000001,621.874066528,0,0,on,,False,daily
2009-11-09,dividend_low_vol,4942.25,3804.0697999999998,0,0,on,,False,daily
2009-11-09,nasdaq100,297.0035995426178,236.40287822044448,0,0,on,,False,daily
2009-11-09,gold,738.652281,622.8625860520001,0,0,on,,False,daily
2009-11-10,dividend_low_vol,4939.39,3814.3839199999998,0,0,on,,False,daily
2009-11-10,nasdaq100,297.72830270957945,236.80951464429245,0,0,on,,False,daily
2009-11-10,gold,739.8159449999999,623.9096458319999,0,0,on,,False,daily
2009-11-11,dividend_low_vol,4954.58,3824.87212,0,0,on,,False,daily
2009-11-11,nasdaq100,299.63946041488646,237.1760149669609,0,0,on,,False,daily
2009-11-11,gold,748.0748,624.9307936079999,0,0,on,,False,daily
2009-11-12,dividend_low_vol,5012.32,3835.7632000000003,0,0,on,,False,daily
2009-11-12,nasdaq100,297.98546541671755,237.57696512912216,0,0,on,,False,daily
2009-11-12,gold,738.5806729999999,625.8844367800001,0,0,on,,False,daily
2009-11-13,dividend_low_vol,5066.91,3846.5775999999996,0,0,on,,False,daily
2009-11-13,nasdaq100,300.4122485427856,238.00395422837752,0,0,on,,False,daily
2009-11-13,gold,749.0852399999999,626.8970259,0,0,on,,False,daily
2009-11-16,dividend_low_vol,5162.45,3857.91152,0,0,on,,False,daily
2009-11-16,nasdaq100,303.4972917503357,238.44438608721387,0,0,on,,False,daily
2009-11-16,gold,762.019869,627.964809596,0,0,on,,False,daily
2009-11-17,dividend_low_vol,5151.33,3869.0847999999996,0,0,on,,False,daily
2009-11-17,nasdaq100,304.4395895843506,238.92838294887773,0,0,on,,False,daily
2009-11-17,gold,764.3072199999999,629.048039796,0,0,on,,False,daily
2009-11-18,dividend_low_vol,5140.0,3879.6186799999996,0,0,on,,False,daily
2009-11-18,nasdaq100,302.7730045829773,239.4407668218086,0,0,on,,False,daily
2009-11-18,gold,766.5926010000001,630.106581,0,0,on,,False,daily
2009-11-19,dividend_low_vol,5229.13,3890.61648,0,0,on,,False,daily
2009-11-19,nasdaq100,298.1235769580841,239.90461539155652,0,0,on,,False,daily
2009-11-19,gold,766.81809,631.020154696,0,0,on,,False,daily
2009-11-20,dividend_low_vol,5245.35,3901.5046399999997,0,0,on,,False,daily
2009-11-20,nasdaq100,296.59527862358095,240.31841784687882,0,0,on,,False,daily
2009-11-20,gold,771.120438,631.899101764,0,0,on,,False,daily
2009-11-23,dividend_low_vol,5349.66,3912.36952,0,0,on,,False,daily
2009-11-23,nasdaq100,301.4761958312988,240.75561966812208,0,0,on,,False,daily
2009-11-23,gold,780.6007000000001,632.8147240039999,0,0,on,,False,daily
2009-11-24,dividend_low_vol,5112.74,3921.93588,0,0,on,,False,daily
2009-11-24,nasdaq100,300.4165194625855,241.15565505555344,0,0,on,,False,daily
2009-11-24,gold,783.6507,633.75392394,0,0,on,,False,daily
2009-11-25,dividend_low_vol,5319.17,3931.9383600000006,0,0,on,,False,daily
2009-11-25,nasdaq100,301.6256980834961,241.567135232975,0,0,on,,False,daily
2009-11-25,gold,796.1197920000001,634.7351639880001,0,0,on,,False,daily
2009-11-26,dividend_low_vol,5123.52,3941.9974,0,0,on,,False,daily
2009-11-27,dividend_low_vol,4986.25,3950.8679200000006,0,0,on,,False,daily
2009-11-27,nasdaq100,297.0514605407715,242.01377504273452,0,0,on,,False,daily
2009-11-27,gold,785.0597280000001,635.79224398,0,0,on,,False,daily
2009-11-30,dividend_low_vol,5188.22,3960.5971600000003,0,0,on,,False,daily
2009-11-30,nasdaq100,297.36234937477116,242.43749869033277,0,0,on,,False,daily
2009-11-30,gold,789.41646,636.83267674,0,0,on,,False,daily
2009-12-01,dividend_low_vol,5321.82,3970.9951599999995,0,0,on,,False,daily
2009-12-01,nasdaq100,300.45625854110716,242.85231949341966,0,0,on,,False,daily
2009-12-01,gold,801.35326,637.943261668,0,0,on,,False,daily
2009-12-02,dividend_low_vol,5335.69,3981.81368,0,0,on,,False,daily
2009-12-02,nasdaq100,300.8218179168701,243.29008647178804,0,0,on,,False,daily
2009-12-02,gold,813.52268,639.1199047919999,0,0,on,,False,daily
2009-12-03,dividend_low_vol,5372.66,3992.7903600000004,0,0,on,,False,daily
2009-12-03,nasdaq100,299.63263683319093,243.69204929242093,0,0,on,,False,daily
2009-12-03,gold,810.35303,640.310168816,0,0,on,,False,daily
2009-12-04,dividend_low_vol,5279.86,4003.2663600000005,0,0,on,,False,daily
2009-12-04,nasdaq100,301.16752470893863,244.0692787533554,0,0,on,,False,daily
2009-12-04,gold,776.673658,641.319928608,0,0,on,,False,daily
2009-12-07,dividend_low_vol,5339.31,4013.8549199999998,0,0,on,,False,daily
2009-12-07,nasdaq100,299.8526069580078,244.44365425489502,0,0,on,,False,daily
2009-12-07,gold,772.405568,642.309437,0,0,on,,False,daily
2009-12-08,dividend_low_vol,5312.38,4024.47608,0,0,on,,False,daily
2009-12-08,nasdaq100,297.9520958328247,244.8142536824158,0,0,on,,False,daily
2009-12-08,gold,757.511125,643.14904182,0,0,on,,False,daily
2009-12-09,dividend_low_vol,5229.1,4034.43708,0,0,on,,False,daily
2009-12-09,nasdaq100,300.95621250152584,245.22086126024016,0,0,on,,False,daily
2009-12-09,gold,756.7601,643.966400944,0,0,on,,False,daily
2009-12-10,dividend_low_vol,5271.98,4044.5320399999996,0,0,on,,False,daily
2009-12-10,nasdaq100,302.4095147918701,245.6182170710556,0,0,on,,False,daily
2009-12-10,gold,756.5016479999999,644.7813468160001,0,0,on,,False,daily
2009-12-11,dividend_low_vol,5260.79,4054.1421600000003,0,0,on,,False,daily
2009-12-11,nasdaq100,301.2711042919159,246.02455077240296,0,0,on,,False,daily
2009-12-11,gold,746.316708,645.505951888,0,0,on,,False,daily
2009-12-14,dividend_low_vol,5295.24,4063.81648,0,0,on,,False,daily
2009-12-14,nasdaq100,304.19184979057314,246.4046098341873,0,0,on,,False,daily
2009-12-14,gold,752.729744,646.2030546720001,0,0,on,,False,daily
2009-12-15,dividend_low_vol,5292.56,4073.26964,0,0,on,,False,daily
2009-12-15,nasdaq100,302.43609479141236,246.78895959875183,0,0,on,,False,daily
2009-12-15,gold,752.4036699999999,646.875919552,0,0,on,,False,daily
2009-12-16,dividend_low_vol,5264.13,4082.19364,0,0,on,,False,daily
2009-12-16,nasdaq100,302.8856481674194,247.1897045715927,0,0,on,,False,daily
2009-12-16,gold,761.925361,647.6303704,0,0,on,,False,daily
2009-12-17,dividend_low_vol,5111.15,4090.7812000000004,0,0,on,,False,daily
2009-12-17,nasdaq100,299.22924991607664,247.56917419454805,0,0,on,,False,daily
2009-12-17,gold,732.981924,648.301588016,0,0,on,,False,daily
2009-12-18,dividend_low_vol,4962.42,4098.5102799999995,0,0,on,,False,daily
2009-12-18,nasdaq100,303.57287374877933,247.98299487463228,0,0,on,,False,daily
2009-12-18,gold,743.9106,648.9898185360001,0,0,on,,False,daily
2009-12-21,dividend_low_vol,5027.03,4106.7804,0,0,on,,False,daily
2009-12-21,nasdaq100,307.0048577484131,248.41500280025483,0,0,on,,False,daily
2009-12-21,gold,730.2973800000001,649.647881016,0,0,on,,False,daily
2009-12-22,dividend_low_vol,4893.28,4115.055,0,0,on,,False,daily
2009-12-22,nasdaq100,308.85305187416077,248.8536691444397,0,0,on,,False,daily
2009-12-22,gold,724.981845,650.267759016,0,0,on,,False,daily
2009-12-23,dividend_low_vol,4969.44,4123.44844,0,0,on,,False,daily
2009-12-23,nasdaq100,311.09280137710573,249.30093870491254,0,0,on,,False,daily
2009-12-23,gold,727.54471,650.8356136960001,0,0,on,,False,daily
2009-12-24,dividend_low_vol,5135.29,4132.333,0,0,on,,False,daily
2009-12-24,nasdaq100,313.91005487480163,249.7656054091225,0,0,on,,False,daily
2009-12-24,gold,739.784556,651.429771176,0,0,on,,False,daily
2009-12-25,dividend_low_vol,5168.58,4141.2649599999995,0,0,on,,False,daily
2009-12-28,dividend_low_vol,5250.65,4150.36372,0,0,on,,False,daily
2009-12-28,nasdaq100,315.6779863372803,250.22270954072417,0,0,on,,False,daily
2009-12-28,gold,741.522243,652.048424408,0,0,on,,False,daily
2009-12-29,dividend_low_vol,5279.16,4159.4858,0,0,on,,False,daily
2009-12-29,nasdaq100,314.33425866394043,250.66844198162613,0,0,on,,False,daily
2009-12-29,gold,734.038461,652.6234474519999,0,0,on,,False,daily
2009-12-30,dividend_low_vol,5317.12,4168.86876,0,0,on,,False,daily
2009-12-30,nasdaq100,315.08253550415037,251.08196340490417,0,0,on,,False,daily
2009-12-30,gold,729.733092,653.1891631199999,0,0,on,,False,daily
2009-12-31,dividend_low_vol,5368.55,4179.10304,0,0,on,,False,daily
2009-12-31,nasdaq100,312.284925,251.48363669239808,0,0,on,,False,daily
2009-12-31,gold,732.487329,653.8116652360001,0,0,on,,False,daily
2010-01-04,dividend_low_vol,5323.35,4189.32808,0,0,on,,False,daily
2010-01-04,nasdaq100,316.9232534988403,251.89464218847962,0,0,on,,False,daily
2010-01-04,gold,749.500994,654.4821479320001,0,0,on,,False,daily
2010-01-05,dividend_low_vol,5343.54,4199.66968,0,0,on,,False,daily
2010-01-05,nasdaq100,316.8536235015869,252.3300705878891,0,0,on,,False,daily
2010-01-05,gold,748.5854860000001,655.2147668760001,0,0,on,,False,daily
2010-01-06,dividend_low_vol,5311.09,4210.00728,0,0,on,,False,daily
2010-01-06,nasdaq100,315.00700383300784,252.74921862896423,0,0,on,,False,daily
2010-01-06,gold,761.3693440000001,655.951651492,0,0,on,,False,daily
2010-01-07,dividend_low_vol,5187.07,4219.94,0,0,on,,False,daily
2010-01-07,nasdaq100,315.2487474975586,253.18809982729798,0,0,on,,False,daily
2010-01-07,gold,756.74724,656.6837208520001,0,0,on,,False,daily
2010-01-08,dividend_low_vol,5230.74,4230.18508,0,0,on,,False,daily
2010-01-08,nasdaq100,317.81546479110716,253.65214317794494,0,0,on,,False,daily
2010-01-08,gold,760.4358119999999,657.5173715,0,0,on,,False,daily
2010-01-11,dividend_low_vol,5249.97,4240.650640000001,0,0,on,,False,daily
2010-01-11,nasdaq100,316.46727216644285,254.1107683558403,0,0,on,,False,daily
2010-01-11,gold,770.347955,658.387795288,0,0,on,,False,daily
2010-01-12,dividend_low_vol,5405.03,4251.37204,0,0,on,,False,daily
2010-01-12,nasdaq100,312.52631766662597,254.57816380545043,0,0,on,,False,daily
2010-01-12,gold,754.3503499999999,659.2238338359999,0,0,on,,False,daily
2010-01-13,dividend_low_vol,5369.08,4261.63028,0,0,on,,False,daily
2010-01-13,nasdaq100,316.54731457901005,255.04860773333507,0,0,on,,False,daily
2010-01-13,gold,761.7624300000001,660.073970188,0,0,on,,False,daily
2010-01-14,dividend_low_vol,5509.69,4272.490279999999,0,0,on,,False,daily
2010-01-14,nasdaq100,316.6813308334351,255.5107666625824,0,0,on,,False,daily
2010-01-14,gold,764.7727950000001,660.871141372,0,0,on,,False,daily
2010-01-15,dividend_low_vol,5548.03,4283.75608,0,0,on,,False,daily
2010-01-15,nasdaq100,313.0133545829773,255.9978009539642,0,0,on,,False,daily
2010-01-15,gold,756.761865,661.58589382,0,0,on,,False,daily
2010-01-18,dividend_low_vol,5649.59,4295.19304,0,0,on,,False,daily
2010-01-19,dividend_low_vol,5631.06,4306.44996,0,0,on,,False,daily
2010-01-19,nasdaq100,318.060613041687,256.4725926965668,0,0,on,,False,daily
2010-01-19,gold,761.393004,662.329938252,0,0,on,,False,daily
2010-01-20,dividend_low_vol,5483.07,4317.3376,0,0,on,,False,daily
2010-01-20,nasdaq100,313.44072350158694,256.9398271043136,0,0,on,,False,daily
2010-01-20,gold,743.602652,662.9909815400001,0,0,on,,False,daily
2010-01-21,dividend_low_vol,5495.33,4327.90636,0,0,on,,False,daily
2010-01-21,nasdaq100,310.55114345855714,257.39142016858364,0,0,on,,False,daily
2010-01-21,gold,732.925248,663.501058596,0,0,on,,False,daily
2010-01-22,dividend_low_vol,5346.72,4337.821,0,0,on,,False,daily
2010-01-22,nasdaq100,301.48031895828245,257.80098497971954,0,0,on,,False,daily
2010-01-22,gold,731.64959,663.9942695960001,0,0,on,,False,daily
2010-01-25,dividend_low_vol,5281.16,4347.32956,0,0,on,,False,daily
2010-01-25,nasdaq100,302.4955173751831,258.2088656815689,0,0,on,,False,daily
2010-01-25,gold,733.7444640000001,664.511727036,0,0,on,,False,daily
2010-01-26,dividend_low_vol,5151.14,4356.284559999999,0,0,on,,False,daily
2010-01-26,nasdaq100,302.7463945838928,258.58957236946867,0,0,on,,False,daily
2010-01-26,gold,734.236828,665.05741646,0,0,on,,False,daily
2010-01-27,dividend_low_vol,5131.9,4365.069439999999,0,0,on,,False,daily
2010-01-27,nasdaq100,305.1579652084351,259.0009900883896,0,0,on,,False,daily
2010-01-27,gold,727.122468,665.5174727320001,0,0,on,,False,daily
2010-01-28,dividend_low_vol,5204.1,4374.217,0,0,on,,False,daily
2010-01-28,nasdaq100,297.3027797916412,259.39521261416627,0,0,on,,False,daily
2010-01-28,gold,726.907016,665.927424956,0,0,on,,False,daily
2010-01-29,dividend_low_vol,5236.47,4383.3916,0,0,on,,False,daily
2010-01-29,nasdaq100,292.1187782501221,259.7582066513458,0,0,on,,False,daily
2010-01-29,gold,723.367728,666.388567588,0,0,on,,False,daily
2010-02-01,dividend_low_vol,5200.79,4392.49068,0,0,on,,False,daily
2010-02-01,nasdaq100,295.2927485427856,260.12214637055587,0,0,on,,False,daily
2010-02-01,gold,739.52884,666.925084752,0,0,on,,False,daily
2010-02-02,dividend_low_vol,5144.88,4401.1218,0,0,on,,False,daily
2010-02-02,nasdaq100,297.99856041717527,260.4965806763954,0,0,on,,False,daily
2010-02-02,gold,745.16705,667.466740132,0,0,on,,False,daily
2010-02-03,dividend_low_vol,5200.61,4409.6165599999995,0,0,on,,False,daily
2010-02-03,nasdaq100,299.59313583374023,260.8591082880745,0,0,on,,False,daily
2010-02-03,gold,741.9861999999999,667.969530212,0,0,on,,False,daily
2010-02-04,dividend_low_vol,5206.79,4417.75136,0,0,on,,False,daily
2010-02-04,nasdaq100,291.00935270690917,261.1656404519615,0,0,on,,False,daily
2010-02-04,gold,712.5018,668.369756788,0,0,on,,False,daily
2010-02-05,dividend_low_vol,5095.83,4425.6206,0,0,on,,False,daily
2010-02-05,nasdaq100,293.4459468746185,261.47768503945997,0,0,on,,False,daily
2010-02-05,gold,714.361325,668.81132308,0,0,on,,False,daily
2010-02-08,dividend_low_vol,5100.31,4433.001679999999,0,0,on,,False,daily
2010-02-08,nasdaq100,291.2867425003052,261.81465922929607,0,0,on,,False,daily
2010-02-08,gold,710.297325,669.1895582079999,0,0,on,,False,daily
2010-02-09,dividend_low_vol,5164.4,4440.24264,0,0,on,,False,daily
2010-02-09,nasdaq100,294.299041166687,262.1664048131096,0,0,on,,False,daily
2010-02-09,gold,719.807248,669.54596976,0,0,on,,False,daily
2010-02-10,dividend_low_vol,5221.13,4447.46396,0,0,on,,False,daily
2010-02-10,nasdaq100,293.7405631256104,262.50564441395494,0,0,on,,False,daily
2010-02-10,gold,717.75936,669.86965236,0,0,on,,False,daily
2010-02-11,dividend_low_vol,5213.16,4454.5928,0,0,on,,False,daily
2010-02-11,nasdaq100,298.3883634887695,262.8667304355614,0,0,on,,False,daily
2010-02-11,gold,731.9978639999999,670.264951272,0,0,on,,False,daily
2010-02-12,dividend_low_vol,5259.69,4461.9122800000005,0,0,on,,False,daily
2010-02-12,nasdaq100,298.9945645317078,263.26377547246244,0,0,on,,False,daily
2010-02-12,gold,731.3615040000001,670.579509708,0,0,on,,False,daily
2010-02-16,nasdaq100,302.82082991485595,263.67530971038207,0,0,on,,False,daily
2010-02-16,gold,748.647982,670.924043868,0,0,on,,False,daily
2010-02-17,nasdaq100,304.528979914856,264.1063300370118,0,0,on,,False,daily
2010-02-17,gold,746.46155,671.2927084519999,0,0,on,,False,daily
2010-02-18,nasdaq100,306.46003957366946,264.54266805635604,0,0,on,,False,daily
2010-02-18,gold,751.4933400000001,671.6241647720001,0,0,on,,False,daily
2010-02-19,nasdaq100,306.14408250427243,265.0054962496849,0,0,on,,False,daily
2010-02-19,gold,747.5706299999999,671.942040212,0,0,on,,False,daily
2010-02-22,dividend_low_vol,5254.63,4468.697279999999,0,0,on,,False,daily
2010-02-22,nasdaq100,305.4131474578857,265.4400964047386,0,0,on,,False,daily
2010-02-22,gold,744.555448,672.329114804,0,0,on,,False,daily
2010-02-23,dividend_low_vol,5281.71,4475.19896,0,0,on,,False,daily
2010-02-23,nasdaq100,301.46707095832824,265.864096800399,0,0,on,,False,daily
2010-02-23,gold,736.532663,672.726996088,0,0,on,,False,daily
2010-02-24,dividend_low_vol,5407.7,4482.81396,0,0,on,,False,daily
2010-02-24,nasdaq100,304.5480131668091,266.32238795203176,0,0,on,,False,daily
2010-02-24,gold,732.935984,673.11407016,0,0,on,,False,daily
2010-02-25,dividend_low_vol,5459.0,4491.37056,0,0,on,,False,daily
2010-02-25,nasdaq100,304.47080958328246,266.78710543157956,0,0,on,,False,daily
2010-02-25,gold,739.399877,673.5383188679999,0,0,on,,False,daily
2010-02-26,dividend_low_vol,5457.9,4499.65464,0,0,on,,False,daily
2010-02-26,nasdaq100,305.52279654312133,267.27992130646055,0,0,on,,False,daily
2010-02-26,gold,746.947294,674.0360598520001,0,0,on,,False,daily
2010-03-01,dividend_low_vol,5510.66,4507.79944,0,0,on,,False,daily
2010-03-01,nasdaq100,309.98228195838925,267.79138878732834,0,0,on,,False,daily
2010-03-01,gold,747.002009,674.561199888,0,0,on,,False,daily
2010-03-02,dividend_low_vol,5519.25,4515.567399999999,0,0,on,,False,daily
2010-03-02,nasdaq100,310.9470697917938,268.28707844458387,0,0,on,,False,daily
2010-03-02,gold,757.8097650000001,675.1559860200001,0,0,on,,False,daily
2010-03-03,dividend_low_vol,5544.46,4523.86496,0,0,on,,False,daily
2010-03-03,nasdaq100,311.25646958465575,268.80672709265974,0,0,on,,False,daily
2010-03-03,gold,762.1005700000001,675.6862266279999,0,0,on,,False,daily
2010-03-04,dividend_low_vol,5384.53,4531.571239999999,0,0,on,,False,daily
2010-03-04,nasdaq100,312.28035,269.33633311353225,0,0,on,,False,daily
2010-03-04,gold,756.503414,676.186276144,0,0,on,,False,daily
2010-03-05,dividend_low_vol,5400.47,4540.23516,0,0,on,,False,daily
2010-03-05,nasdaq100,316.9994306259155,269.9001050342979,0,0,on,,False,daily
2010-03-05,gold,756.38906,676.7336360480001,0,0,on,,False,daily
2010-03-08,dividend_low_vol,5424.61,4549.50756,0,0,on,,False,daily
2010-03-08,nasdaq100,317.6184246673584,270.42272061505514,0,0,on,,False,daily
2010-03-08,gold,750.051868,677.320886,0,0,on,,False,daily
2010-03-09,dividend_low_vol,5411.04,4558.5307999999995,0,0,on,,False,daily
2010-03-09,nasdaq100,319.4025832496643,270.9411020480538,0,0,on,,False,daily
2010-03-09,gold,748.776847,677.8768850480001,0,0,on,,False,daily
2010-03-10,dividend_low_vol,5355.73,4567.32972,0,0,on,,False,daily
2010-03-10,nasdaq100,321.9776905014038,271.44479656397243,0,0,on,,False,daily
2010-03-10,gold,740.4053729999999,678.3471770840001,0,0,on,,False,daily
2010-03-11,dividend_low_vol,5329.16,4575.290319999999,0,0,on,,False,daily
2010-03-11,nasdaq100,323.2394995834351,271.9516580885666,0,0,on,,False,daily
2010-03-11,gold,741.36876,678.8162350839999,0,0,on,,False,daily
2010-03-12,dividend_low_vol,5234.07,4582.7357999999995,0,0,on,,False,daily
2010-03-12,nasdaq100,323.25094816589353,272.4716830509697,0,0,on,,False,daily
2010-03-12,gold,736.8019300000001,679.2792978360001,0,0,on,,False,daily
2010-03-15,dividend_low_vol,5166.82,4590.10596,0,0,on,,False,daily
2010-03-15,nasdaq100,322.4555274570465,272.9594000548844,0,0,on,,False,daily
2010-03-15,gold,739.722783,679.7755375879999,0,0,on,,False,daily
2010-03-16,dividend_low_vol,5217.56,4598.1966,0,0,on,,False,daily
2010-03-16,nasdaq100,324.493784249115,273.44541281102295,0,0,on,,False,daily
2010-03-16,gold,753.625537,680.243430516,0,0,on,,False,daily
2010-03-17,dividend_low_vol,5340.46,4606.496480000001,0,0,on,,False,daily
2010-03-17,nasdaq100,325.3906405014038,273.9368300846985,0,0,on,,False,daily
2010-03-17,gold,747.913863,680.661346128,0,0,on,,False,daily
2010-03-18,dividend_low_vol,5321.25,4614.8424,0,0,on,,False,daily
2010-03-18,nasdaq100,326.4923754989624,274.4458704343598,0,0,on,,False,daily
2010-03-18,gold,753.1918740000001,681.117549636,0,0,on,,False,daily
2010-03-19,dividend_low_vol,5335.38,4623.294,0,0,on,,False,daily
2010-03-19,nasdaq100,324.1904964580536,274.89801183061905,0,0,on,,False,daily
2010-03-19,gold,739.1734200000001,681.5592419760001,0,0,on,,False,daily
2010-03-22,dividend_low_vol,5355.57,4631.96988,0,0,on,,False,daily
2010-03-22,nasdaq100,327.1306595001221,275.3779916627037,0,0,on,,False,daily
2010-03-22,gold,735.56615,682.0156049760001,0,0,on,,False,daily
2010-03-23,dividend_low_vol,5323.43,4640.3442000000005,0,0,on,,False,daily
2010-03-23,nasdaq100,329.368975,275.8629784294639,0,0,on,,False,daily
2010-03-23,gold,739.424816,682.4619027680001,0,0,on,,False,daily
2010-03-24,dividend_low_vol,5339.66,4648.359640000001,0,0,on,,False,daily
2010-03-24,nasdaq100,327.81333512496946,276.3158592941337,0,0,on,,False,daily
2010-03-24,gold,725.6675799999999,682.852583328,0,0,on,,False,daily
2010-03-25,dividend_low_vol,5300.56,4656.027,0,0,on,,False,daily
2010-03-25,nasdaq100,327.35465520858764,276.78315224330674,0,0,on,,False,daily
2010-03-25,gold,729.05533,683.2902446080001,0,0,on,,False,daily
2010-03-26,dividend_low_vol,5381.42,4663.68996,0,0,on,,False,daily
2010-03-26,nasdaq100,327.6912,277.27195641791,0,0,on,,False,daily
2010-03-26,gold,741.333071,683.795437212,0,0,on,,False,daily
2010-03-29,dividend_low_vol,5431.86,4671.59884,0,0,on,,False,daily
2010-03-29,nasdaq100,329.237268875122,277.7602113897514,0,0,on,,False,daily
2010-03-29,gold,742.439264,684.297424104,0,0,on,,False,daily
2010-03-30,dividend_low_vol,5436.3,4679.276360000001,0,0,on,,False,daily
2010-03-30,nasdaq100,330.3004578338623,278.2402967965736,0,0,on,,False,daily
2010-03-30,gold,736.981626,684.7583577199999,0,0,on,,False,daily
2010-03-31,dividend_low_vol,5413.79,4686.786440000001,0,0,on,,False,daily
2010-03-31,nasdaq100,328.7305269584656,278.68702753815086,0,0,on,,False,daily
2010-03-31,gold,743.67091,685.3047844800001,0,0,on,,False,daily
2010-04-01,dividend_low_vol,5492.09,4694.974480000001,0,0,on,,False,daily
2010-04-01,nasdaq100,328.7546069583893,279.11768758769756,0,0,on,,False,daily
2010-04-01,gold,752.667838,685.92044374,0,0,on,,False,daily
2010-04-02,dividend_low_vol,5502.66,4702.81092,0,0,on,,False,daily
2010-04-05,nasdaq100,331.79242016601563,279.5626858118477,0,0,on,,False,daily
2010-04-05,gold,756.8907839999999,686.616417088,0,0,on,,False,daily
2010-04-06,dividend_low_vol,5512.83,4710.501760000001,0,0,on,,False,daily
2010-04-06,nasdaq100,332.71875,280.0343997617615,0,0,on,,False,daily
2010-04-06,gold,757.7115,687.2748629439999,0,0,on,,False,daily
2010-04-07,dividend_low_vol,5493.61,4718.171479999999,0,0,on,,False,daily
2010-04-07,nasdaq100,331.91920929031374,280.488563578064,0,0,on,,False,daily
2010-04-07,gold,767.447976,687.977831048,0,0,on,,False,daily
2010-04-08,dividend_low_vol,5495.56,4725.8002400000005,0,0,on,,False,daily
2010-04-08,nasdaq100,332.6017714538574,280.91852286141966,0,0,on,,False,daily
2010-04-08,gold,768.7236,688.693902008,0,0,on,,False,daily
2010-04-09,dividend_low_vol,5585.74,4733.555240000001,0,0,on,,False,daily
2010-04-09,nasdaq100,334.52677867126465,281.35745686079105,0,0,on,,False,daily
2010-04-09,gold,775.3543559999999,689.393332464,0,0,on,,False,daily
2010-04-12,dividend_low_vol,5623.69,4741.35728,0,0,on,,False,daily
2010-04-12,nasdaq100,334.91256191711426,281.8092203425903,0,0,on,,False,daily
2010-04-12,gold,771.452356,690.091221248,0,0,on,,False,daily
2010-04-13,dividend_low_vol,5650.1,4749.387,0,0,on,,False,daily
2010-04-13,nasdaq100,336.6336579170227,282.2703147725586,0,0,on,,False,daily
2010-04-13,gold,769.1655949999999,690.773915788,0,0,on,,False,daily
2010-04-14,dividend_low_vol,5698.18,4757.5297199999995,0,0,on,,False,daily
2010-04-14,nasdaq100,340.6756769584656,282.724687898526,0,0,on,,False,daily
2010-04-14,gold,771.520174,691.513205252,0,0,on,,False,daily
2010-04-15,dividend_low_vol,5628.27,4765.8787999999995,0,0,on,,False,daily
2010-04-15,nasdaq100,342.1873872909546,283.1830751101578,0,0,on,,False,daily
