date,asset,side,reason,units,price_cny,gross_value_cny,fee_cny,cash_change_cny,mode,pre_trade_weight,target_weight,upper_weight_threshold,post_sell_target_weight,position_value_cny,sell_fraction
2006-07-03,dividend_low_vol,buy,monthly_contribution,1.3655106513603965,1591.52,2173.237511853098,0.3,-2173.5375118530983,sell_all,,,,,,
2006-07-03,gold,buy,monthly_contribution,2.2676595975121914,496.967432,1126.9529668257874,0.3,-1127.2529668257873,sell_all,,,,,,
2006-07-03,long_bond,buy,monthly_contribution,54.06766509276922,67.55406010602128,3652.4902974691604,0.3,-3652.7902974691606,sell_all,,,,,,
2006-08-01,dividend_low_vol,buy,monthly_contribution,3.8292488141766925,1451.53,5558.269531241895,0.3334961718745137,-5558.603027413769,sell_all,,,,,,
2006-08-01,gold,buy,monthly_contribution,0.5734486499726219,512.82336,294.0778634664239,0.3,-294.3778634664239,sell_all,,,,,,
2006-08-01,long_bond,buy,monthly_contribution,29.819211369454216,67.73941188100517,2019.9358409222114,0.3,-2020.2358409222113,sell_all,,,,,,
2006-09-01,dividend_low_vol,buy,monthly_contribution,1.289735502456897,1499.55,1934.02287270924,0.3,-1934.3228727092398,sell_all,,,,,,
2006-09-01,gold,buy,monthly_contribution,3.228961703432176,494.218062,1595.8111953424686,0.3,-1596.1111953424686,sell_all,,,,,,
2006-09-01,long_bond,buy,monthly_contribution,46.72247218862226,67.93810895134261,3174.2364060266946,0.3,-3174.5364060266947,sell_all,,,,,,
2006-10-02,gold,buy,monthly_contribution,3.9412672464789686,467.5216,1842.6275691014416,0.3,-1842.9275691014416,sell_all,,,,,,
2006-10-13,long_bond,sell,ma250_buy_sell,-536.5205565761205,68.208241493489,36595.12368916516,2.1957074213499093,36592.92798174381,sell_all,,,,,,
2006-10-13,dividend_low_vol,buy,ma250_buy_buy,0.4397780817085506,1598.89,703.1567770629845,0.3,-703.4567770629844,sell_all,,,,,,
2006-10-13,nasdaq100,buy,ma250_buy_buy,239.05939031304308,335.1970024108887,80131.99103110668,4.807919461866401,-80136.79895056854,sell_all,,,,,,
2006-10-13,gold,buy,ma250_buy_buy,0.710547257047975,462.70300000000003,328.7723474778692,0.3,-329.0723474778692,sell_all,,,,,,
2006-11-01,dividend_low_vol,buy,monthly_contribution,0.8900641700858538,1665.43,1482.3395707860836,0.3,-1482.6395707860836,sell_all,,,,,,
2006-11-01,nasdaq100,buy,monthly_contribution,20.884716195491,330.59880000000004,6904.46211256989,0.41426772675419343,-6904.876380296645,sell_all,,,,,,
2006-11-01,gold,buy,monthly_contribution,0.9654894147334452,482.989104,466.3208673435911,0.3,-466.6208673435911,sell_all,,,,,,
2006-11-01,long_bond,buy,monthly_contribution,8.269519430847865,68.3307969086031,565.0628527610126,0.3,-565.3628527610125,sell_all,,,,,,
2006-12-01,dividend_low_vol,buy,monthly_contribution,0.05159336404355633,1850.62,95.47971136628621,0.3,-95.77971136628621,sell_all,,,,,,
2006-12-01,nasdaq100,buy,monthly_contribution,19.678694242401683,342.0760988044739,6731.610956006829,0.40389665736040975,-6732.01485266419,sell_all,,,,,,
2006-12-01,gold,buy,monthly_contribution,2.4940731132530285,502.38020000000006,1252.9729494506792,0.3,-1253.272949450679,sell_all,,,,,,
2006-12-01,long_bond,buy,monthly_contribution,13.821316780374083,68.52475395504854,947.1023317099177,0.3,-947.4023317099177,sell_all,,,,,,
2007-01-03,nasdaq100,buy,monthly_contribution,25.174533124280067,337.4925371006012,8496.217054436405,0.5097730232661843,-8496.726827459672,sell_all,,,,,,
2007-01-03,gold,buy,monthly_contribution,1.8508243007609653,486.101628,899.6887057418669,0.3,-899.9887057418669,sell_all,,,,,,
2007-02-01,nasdaq100,buy,monthly_contribution,25.52592438942152,341.33000000000004,8712.763771841248,0.5227658263104749,-8713.286537667558,sell_all,,,,,,
2007-02-01,gold,buy,monthly_contribution,5.165930490897028e-05,505.94415000000004,0.026136723111759796,0.3,-0.3261367231117598,sell_all,,,,,,
2007-03-01,nasdaq100,buy,monthly_contribution,27.505918300833788,333.9771632709503,9186.348567274987,0.5511809140364992,-9186.899748189024,sell_all,,,,,,
2007-03-01,gold,buy,monthly_contribution,5.406832771445712e-05,509.67716999999993,0.02755739225613707,0.3,-0.32755739225613706,sell_all,,,,,,
2007-04-02,nasdaq100,buy,monthly_contribution,25.468417151451266,336.93326517944337,8581.156949790613,0.5148694169874368,-8581.6718192076,sell_all,,,,,,
2007-04-02,gold,buy,monthly_contribution,5.058179077104457e-05,508.916864,0.02574192633470414,0.3,-0.3257419263347041,sell_all,,,,,,
2007-05-01,nasdaq100,buy,monthly_contribution,21.174312674169535,353.88246588897704,7493.217982639334,0.44959307895836004,-7493.667575718292,sell_all,,,,,,
2007-05-01,gold,buy,monthly_contribution,4.373666500536875e-05,513.9464849999999,0.02247830524513177,0.3,-0.32247830524513177,sell_all,,,,,,
2007-06-01,nasdaq100,buy,monthly_contribution,25.52693045631171,362.8353414966583,9262.072529477307,0.5557243517686384,-9262.628253829076,sell_all,,,,,,
2007-06-01,gold,buy,monthly_contribution,5.4677523645244575e-05,508.153052,0.027784550516133197,0.3,-0.3277845505161332,sell_all,,,,,,
2007-07-02,nasdaq100,buy,monthly_contribution,27.298598881832262,365.2921557159424,9971.964033569322,0.5983178420141594,-9972.562351411336,sell_all,,,,,,
2007-07-02,gold,buy,monthly_contribution,6.119836657341602e-05,488.805485,0.029914097254126405,0.3,-0.3299140972541264,sell_all,,,,,,
2007-08-01,nasdaq100,buy,monthly_contribution,23.65843456944807,362.4593115463257,8575.21990630594,0.5145131943783564,-8575.734419500319,sell_all,,,,,,
2007-08-01,gold,buy,monthly_contribution,5.156246298957804e-05,498.89231000000007,0.025724116270160097,0.3,-0.32572411627016007,sell_all,,,,,,
2007-09-03,long_bond,buy,monthly_contribution,109.57435513824919,66.34429435448865,7269.63327099528,0.4361779962597168,-7270.06944899154,sell_all,,,,,,
2007-10-01,nasdaq100,buy,monthly_contribution,21.809872320072795,390.8216,8523.769195926561,0.5114261517555937,-8524.280622078317,sell_all,,,,,,
2007-10-01,gold,buy,monthly_contribution,4.6018341050927685e-05,555.643094,0.02556977340228467,0.3,-0.32556977340228466,sell_all,,,,,,
2007-11-01,nasdaq100,buy,monthly_contribution,25.143289705260784,402.7428,10126.278897107903,0.6075767338264741,-10126.886473841729,sell_all,,,,,,
2007-11-01,gold,buy,monthly_contribution,5.22644495571719e-05,581.217526,0.030377014069371246,0.3,-0.33037701406937126,sell_all,,,,,,
2007-12-03,nasdaq100,buy,monthly_contribution,29.261467317862998,376.5628879051208,11018.7826375558,0.661126958253348,-11019.443764514053,sell_all,,,,,,
2007-12-03,gold,buy,monthly_contribution,5.7054196387155744e-05,579.35028,0.03305436465207367,0.3,-0.33305436465207366,sell_all,,,,,,
2008-01-02,nasdaq100,buy,monthly_contribution,22.650287224833452,367.7207848869324,8328.981396230214,0.49973888377381287,-8329.481135113989,sell_all,,,,,,
2008-01-02,gold,buy,monthly_contribution,4.0386716359417724e-05,618.655026,0.0249854450593902,0.3,-0.3249854450593902,sell_all,,,,,,
2008-01-07,nasdaq100,sell,ma250_sell_position,-579.820786866714,350.2199716873169,203064.81956017838,12.183889173610703,203052.63567100477,sell_all,0.42922872717385935,0.5,,0.0,203064.81956017838,1.0
2008-01-07,long_bond,buy,sell_proceeds_to_long_bond,1551.3485246512523,65.43979320361036,101519.92663990399,6.09119559839424,-101526.01783550238,sell_all,,,,,,
2008-03-19,dividend_low_vol,sell,ma250_sell_position,-31.012015481620484,5179.55,160628.28478782738,9.637697087269643,160618.6470907401,sell_all,0.35377052083673644,0.3,,0.0,160628.28478782738,1.0
2008-03-19,long_bond,buy,sell_proceeds_to_long_bond,1186.3541315761724,67.68991075739036,80304.20529305247,4.818252317583148,-80309.02354537004,sell_all,,,,,,
2008-04-01,gold,buy,monthly_contribution,36.167124823808614,608.817228,22019.16867996115,1.321150120797669,-22020.489830081948,sell_all,,,,,,
2008-04-01,long_bond,buy,monthly_contribution,74.37713315188901,68.10435158172287,5065.406425816865,0.3039243855490119,-5065.710350202414,sell_all,,,,,,
2008-05-01,gold,buy,monthly_contribution,4.767101467176133,586.7487719999999,2797.0909318649938,0.3,-2797.390931864994,sell_all,,,,,,
2008-06-02,long_bond,buy,monthly_contribution,76.39292755200537,70.11609418976082,5356.373703667983,0.321382422220079,-5356.695086090203,sell_all,,,,,,
2008-07-01,long_bond,buy,monthly_contribution,44.75759952963355,71.07736325293516,3181.2521600971636,0.3,-3181.552160097164,sell_all,,,,,,
2008-08-01,gold,buy,monthly_contribution,3.3653306515217993,612.8648109999999,2062.492733697414,0.3,-2062.7927336974144,sell_all,,,,,,
2008-08-01,long_bond,buy,monthly_contribution,38.63748298767637,72.11950465506219,2786.5161341896123,0.3,-2786.8161341896125,sell_all,,,,,,
2008-08-11,gold,sell,ma250_sell_position,-84.23050048062389,556.7080860000001,46891.80070539021,2.813508042323413,46888.98719734789,sell_all,0.09148161722445984,0.1,,0.0,46891.80070539021,1.0
2008-08-11,long_bond,buy,sell_proceeds_to_long_bond,323.5320705204786,72.45892808629064,23442.787031452073,1.4065672218871244,-23444.19359867396,sell_all,,,,,,
2008-09-01,long_bond,buy,monthly_contribution,43.47971926705367,73.17692600923476,3181.712199707485,0.3,-3182.0121997074853,sell_all,,,,,,
2008-11-03,long_bond,buy,monthly_contribution,80.37656518770648,75.37389046593516,6058.294420486285,0.3634976652291771,-6058.657918151514,sell_all,,,,,,
2008-12-01,long_bond,buy,monthly_contribution,41.51299666223401,76.37137467567325,3170.4046220014466,0.3,-3170.7046220014468,sell_all,,,,,,
2009-01-30,gold,buy,ma250_buy_buy,55.16026235449126,624.41896,34443.11365271858,2.0665868191631147,-34445.180239537745,sell_all,,,,,,
2009-02-02,gold,buy,monthly_contribution,9.308647691586929,608.08207,5660.421757200902,0.3396253054320541,-5660.7613825063345,sell_all,,,,,,
2009-03-02,gold,buy,monthly_contribution,8.754408572600779,622.5120479999999,5449.724809558467,0.32698348857350806,-5450.0517930470405,sell_all,,,,,,
2009-04-01,gold,buy,monthly_contribution,8.952755953547564,621.748222,5566.360096118114,0.33398160576708685,-5566.694077723881,sell_all,,,,,,
2009-04-03,long_bond,sell,ma250_buy_sell,-1325.6576580037145,75.84757460958087,100547.91812219899,6.03287508733194,100541.88524711166,sell_all,,,,,,
2009-04-03,dividend_low_vol,buy,ma250_buy_buy,49.64495611220943,3642.67,180840.19228126193,10.850411536875717,-180851.0426927988,sell_all,,,,,,
2009-04-03,gold,buy,ma250_buy_buy,18.470126698774088,598.753023,11059.044196083996,0.6635426517650398,-11059.70773873576,sell_all,,,,,,
2009-05-01,gold,buy,monthly_contribution,4.024018212317845,593.02964,2386.362071804295,0.3,-2386.662071804295,sell_all,,,,,,
2009-06-01,long_bond,buy,monthly_contribution,35.28525156622592,76.61437674247325,2703.357556947777,0.3,-2703.6575569477773,sell_all,,,,,,
2009-06-05,dividend_low_vol,sell,ma250_buy_sell,-2.5149221452386827,4175.36,10500.705328343785,0.6300423197006272,10500.075286024085,sell_all,,,,,,
2009-06-05,gold,sell,ma250_buy_sell,-2.1841495723179323,640.0377430000001,1397.9381626407849,0.3,1397.638162640785,sell_all,,,,,,
2009-06-05,long_bond,sell,ma250_buy_sell,-1992.722486782996,76.84131919190503,153123.42466777895,9.187405480066737,153114.23726229888,sell_all,,,,,,
2009-06-05,nasdaq100,buy,ma250_buy_buy,1304.9197427326237,251.31405365905763,327944.6702458703,19.67668021475222,-327964.34692608507,sell_all,,,,,,
2009-07-01,nasdaq100,buy,monthly_contribution,38.692271580466546,248.72485042648316,9623.729461512406,0.5774237676907444,-9624.306885280097,sell_all,,,,,,
2009-07-01,gold,buy,monthly_contribution,4.574429121302674e-05,631.105116,0.02886945621233502,0.3,-0.328869456212335,sell_all,,,,,,
2009-08-03,nasdaq100,buy,monthly_contribution,21.087899667551202,273.50523825378417,5767.651022845487,0.3460590613707292,-5767.997081906858,sell_all,,,,,,
2009-08-03,gold,buy,monthly_contribution,2.7009240658883482e-05,640.592424,0.01730191494407353,0.3,-0.3173019149440735,sell_all,,,,,,
2009-09-01,dividend_low_vol,buy,monthly_contribution,3.1489207127518584,4033.39,12700.825313606218,0.7620495188163731,-12701.587363125034,sell_all,,,,,,
2009-09-01,gold,buy,monthly_contribution,5.941179023804656e-05,641.2900500000001,0.038100189932346394,0.3,-0.33810018993234636,sell_all,,,,,,
2009-10-01,gold,buy,monthly_contribution,7.807131961750065,668.40192,5218.30199292711,0.3130981195756266,-5218.615091046686,sell_all,,,,,,
2009-11-02,nasdaq100,buy,monthly_contribution,25.771883514658708,280.7862912918091,7236.391591685533,0.434183495501132,-7236.825775181034,sell_all,,,,,,
2009-11-02,long_bond,buy,monthly_contribution,53.26236999160184,74.70356779111418,3978.8890673830338,0.3,-3979.189067383034,sell_all,,,,,,
2009-12-01,nasdaq100,buy,monthly_contribution,20.27499381141071,300.45625854110716,6091.7487825205635,0.3655049269512338,-6092.1142874475145,sell_all,,,,,,
2009-12-01,long_bond,buy,monthly_contribution,0.00024215911486506758,75.46339899552571,0.018274149905465935,0.3,-0.31827414990546593,sell_all,,,,,,
2010-01-04,gold,buy,monthly_contribution,8.094975935181578,749.500994,6067.192509824672,0.36403155058948033,-6067.556541375261,sell_all,,,,,,
2010-01-04,long_bond,buy,monthly_contribution,42.634108657562514,75.5121954948916,3219.395147700311,0.3,-3219.6951477003113,sell_all,,,,,,
2010-02-01,nasdaq100,buy,monthly_contribution,38.49757119649198,295.2927485427856,11368.053610833693,0.6820832166500216,-11368.735694050343,sell_all,,,,,,
2010-02-01,long_bond,buy,monthly_contribution,0.00044616926650301893,76.43313260197141,0.03410211470954957,0.3,-0.33410211470954954,sell_all,,,,,,
2010-03-01,nasdaq100,buy,monthly_contribution,15.855730667054086,309.98228195838925,4914.995574291039,0.3,-4915.295574291039,sell_all,,,,,,
2010-03-01,gold,buy,monthly_contribution,3.205719147587067,747.002009,2394.678643537307,0.3,-2394.978643537307,sell_all,,,,,,
2010-03-01,long_bond,buy,monthly_contribution,3.4934626931675306,77.60657222957943,271.115664828647,0.3,-271.41566482864704,sell_all,,,,,,
2010-04-01,dividend_low_vol,buy,monthly_contribution,1.3952986555746256,5492.09,7663.105793294846,0.45978634759769077,-7663.5655796424435,sell_all,,,,,,
2010-04-01,gold,buy,monthly_contribution,1.2777590200988005,752.667838,961.7281191427627,0.3,-962.0281191427626,sell_all,,,,,,
2010-05-18,dividend_low_vol,sell,ma250_sell_position,-51.67425333529723,4778.91,246946.60600658527,14.816796360395116,246931.78921022487,sell_all,0.27122001215246455,0.3,,0.0,246946.60600658527,1.0
2010-05-18,long_bond,buy,sell_proceeds_to_long_bond,1559.6885364614093,79.1556674475438,123458.18711388561,7.4074912268331365,-123465.59460511243,sell_all,,,,,,
2010-06-01,nasdaq100,buy,monthly_contribution,6.965087821056665,308.4664520835876,2148.4959286119556,0.3,-2148.795928611956,sell_all,,,,,,
2010-06-01,long_bond,buy,monthly_contribution,88.35444331417496,79.04103440141445,6983.626593513526,0.4190175956108116,-6984.045611109137,sell_all,,,,,,
2010-07-01,nasdaq100,buy,monthly_contribution,54.529809791861055,288.7900140346527,15747.664535098496,0.9448598721059098,-15748.609394970603,sell_all,,,,,,
2010-07-01,long_bond,buy,monthly_contribution,0.002384566214905936,79.2431913273588,0.18896063680054684,0.3,-0.4889606368005468,sell_all,,,,,,
2010-07-01,nasdaq100,sell,ma250_sell_position,-1526.5949907831744,288.7900140346527,440865.38881350344,26.451923328810206,440838.93689017463,sell_all,0.49627920297777656,0.5,,0.0,440865.38881350344,1.0
2010-07-01,long_bond,buy,sell_proceeds_to_long_bond,2781.386519100811,79.2431913273588,220405.94408844205,13.224356645306523,-220419.16844508736,sell_all,,,,,,
2010-07-27,gold,sell,ma250_buy_sell,-7.599699131905692,769.3821310000001,5847.072713064452,0.35082436278386714,5846.721888701668,sell_all,,,,,,
2010-07-27,long_bond,sell,ma250_buy_sell,-2726.1084954578832,79.55765765660557,216882.80641640237,13.012968384984143,216869.7934480174,sell_all,,,,,,
2010-07-27,nasdaq100,buy,ma250_buy_buy,1409.236015077254,314.6393895889282,443401.1595706409,26.604069574238455,-443427.7636402151,sell_all,,,,,,
2010-07-27,gold,buy,ma250_buy_buy,1.8913768129048022e-14,769.3821310000001,1.4551915228366852e-11,0.3,-0.3000000000145519,sell_all,,,,,,
2010-08-02,nasdaq100,buy,monthly_contribution,14.83375796718244,316.1425675964355,4689.582330849138,0.3,-4689.882330849138,sell_all,,,,,,
2010-08-02,long_bond,buy,monthly_contribution,32.727870379845754,79.52435210941933,2602.662687878289,0.3,-2602.962687878289,sell_all,,,,,,
2010-08-03,gold,sell,ma250_buy_sell,-0.9279258999455552,785.98344,729.3343909043033,0.3,729.0343909043033,sell_all,,,,,,
2010-08-03,long_bond,sell,ma250_buy_sell,-1696.9955151489153,79.495693847887,134903.83593351545,8.094230156010928,134895.74170335944,sell_all,,,,,,
2010-08-03,dividend_low_vol,buy,ma250_buy_buy,53.13567540375478,5074.14,269617.8559932083,16.1770713595925,-269634.0330645679,sell_all,,,,,,
2010-08-03,nasdaq100,buy,ma250_buy_buy,3.615111576640401,314.73202426757814,1137.7913844691893,0.3,-1138.0913844691893,sell_all,,,,,,
2010-08-25,nasdaq100,sell,ma250_sell_position,-1427.684884621077,299.6539629249573,427811.4334847661,25.668686009085967,427785.76479875704,sell_all,0.48062648398212054,0.5,,0.0,427811.4334847661,1.0
2010-08-25,long_bond,buy,sell_proceeds_to_long_bond,2665.7565586424776,80.23228862402905,213879.7496144017,12.832784976864103,-213892.58239937856,sell_all,,,,,,
2010-09-14,dividend_low_vol,sell,ma250_buy_sell,-4.734107112114936,5750.65,27224.193064283754,1.6334515838570254,27222.559612699897,sell_all,,,,,,
2010-09-14,gold,sell,ma250_buy_sell,-3.3627313239998484,835.9971400000001,2811.2337694522867,0.3,2810.9337694522865,sell_all,,,,,,
2010-09-14,long_bond,sell,ma250_buy_sell,-2649.6499717433385,79.79389467734514,211425.89077711847,12.68555344662711,211413.20522367186,sell_all,,,,,,
2010-09-14,nasdaq100,buy,ma250_buy_buy,1449.758661266462,319.95535514450074,463858.0473393268,27.83148284035961,-463885.8788221672,sell_all,,,,,,
2010-10-01,nasdaq100,buy,monthly_contribution,1.3311256651673586,327.85238377189637,436.41272242506966,0.3,-436.71272242506967,sell_all,,,,,,
2010-11-01,dividend_low_vol,buy,monthly_contribution,1.1311224230752317,6144.46,6950.136483688839,0.41700818902133036,-6950.55349187786,sell_all,,,,,,
2010-11-01,nasdaq100,buy,monthly_contribution,1.0658134465977391,349.31003216552733,372.29932931350777,0.3,-372.5993293135078,sell_all,,,,,,
2010-11-01,gold,buy,monthly_contribution,3.984524552381744,882.4392639999999,3516.100913393675,0.3,-3516.400913393675,sell_all,,,,,,
2010-11-01,long_bond,buy,monthly_contribution,70.41516296768607,77.82267101248546,5479.896061924783,0.32879376371548696,-5480.224855688498,sell_all,,,,,,
2010-12-01,dividend_low_vol,buy,monthly_contribution,1.4370222624028344,6055.7,8702.175714432844,0.5221305428659706,-8702.69784497571,sell_all,,,,,,
2010-12-01,long_bond,buy,monthly_contribution,7.582923952962975,76.43932898284326,579.6336186924192,0.3,-579.9336186924191,sell_all,,,,,,
2011-02-01,dividend_low_vol,buy,monthly_contribution,3.417737554641562,5709.44,19513.367503972717,1.1708020502383631,-19514.538306022954,sell_all,,,,,,
2011-02-01,gold,buy,monthly_contribution,6.787197611415755e-05,862.4559600000001,0.05853659031663283,0.3,-0.3585365903166328,sell_all,,,,,,
2011-03-01,nasdaq100,buy,monthly_contribution,11.23060653543908,373.43880100250243,4193.944239125238,0.3,-4194.244239125238,sell_all,,,,,,
2011-03-01,gold,buy,monthly_contribution,3.945840541400217,919.143,3626.7917127442197,0.3,-3627.09171274422,sell_all,,,,,,
2011-03-01,long_bond,buy,monthly_contribution,6.493025776591355,77.234014829659,501.48244911861485,0.3,-501.78244911861486,sell_all,,,,,,
2011-04-01,nasdaq100,buy,monthly_contribution,10.642405000237966,376.2308360054016,4004.0009303475963,0.3,-4004.3009303475965,sell_all,,,,,,
2011-04-01,gold,buy,monthly_contribution,2.7801751661812872,911.4398399999999,2533.9624086362455,0.3,-2534.2624086362457,sell_all,,,,,,
2011-04-01,long_bond,buy,monthly_contribution,43.66449481869572,77.68712518091358,3392.169074941367,0.3,-3392.469074941367,sell_all,,,,,,
2011-05-02,nasdaq100,buy,monthly_contribution,5.809665152239846,382.8332479248047,2224.1329795875354,0.3,-2224.4329795875356,sell_all,,,,,,
2011-06-01,dividend_low_vol,buy,monthly_contribution,3.099174258492176,5758.45,17846.440008814272,1.0707864005288563,-17847.5107952148,sell_all,,,,,,
2011-06-01,nasdaq100,buy,monthly_contribution,0.00014475907734944396,369.8290209884643,0.05353610785533824,0.3,-0.35353610785533823,sell_all,,,,,,
2011-06-17,dividend_low_vol,sell,ma250_sell_position,-57.48662479025166,5404.59,310691.6374751462,18.641498248508775,310672.9959768977,sell_all,0.29432824203792335,0.3,,0.0,310691.6374751462,1.0
2011-06-17,long_bond,buy,sell_proceeds_to_long_bond,1993.289126554105,77.92491129687112,155326.87837574634,9.31961270254478,-155336.1979884489,sell_all,,,,,,
2011-07-01,long_bond,buy,monthly_contribution,19.39816403169808,78.40125807639515,1520.840464457407,0.3,-1521.140464457407,sell_all,,,,,,
2011-08-01,nasdaq100,buy,monthly_contribution,19.906194670886002,371.41749805488587,7393.509020453981,0.44361054122723886,-7393.952630995208,sell_all,,,,,,
2011-08-01,long_bond,buy,monthly_contribution,0.0011426247400773825,77.6429759672016,0.08871678523335817,0.3,-0.3887167852333582,sell_all,,,,,,
2011-08-08,nasdaq100,sell,ma250_sell_position,-1499.7446164961073,325.506178981781,488176.13956414437,29.290568373848664,488146.8489957705,sell_all,0.4630665463928809,0.5,,0.0,488176.13956414437,1.0
2011-08-08,long_bond,buy,sell_proceeds_to_long_bond,3130.4763930423746,77.96208958210225,244058.48098902596,14.643508859341559,-244073.1244978853,sell_all,,,,,,
2011-11-01,long_bond,buy,monthly_contribution,43.59616358313377,80.34692167015841,3502.817540533462,0.3,-3503.117540533462,sell_all,,,,,,
2011-12-01,long_bond,buy,monthly_contribution,3.4799665284080192,81.98199167271981,285.2945869532899,0.3,-285.59458695328993,sell_all,,,,,,
2011-12-29,gold,sell,ma250_sell_position,-121.69203991702841,949.953358,115601.76196105118,6.936105717663071,115594.82585533352,sell_all,0.10454529617027947,0.1,,0.0,115601.76196105118,1.0
2011-12-29,long_bond,buy,sell_proceeds_to_long_bond,700.2778097463093,82.52959683227023,57793.645308948144,3.4676187185368885,-57797.11292766668,sell_all,,,,,,
2012-01-19,long_bond,sell,ma250_buy_sell,-3231.7868131666078,83.08572201551944,268515.3407721822,16.110920446330933,268499.2298517359,sell_all,,,,,,
2012-01-19,dividend_low_vol,buy,ma250_buy_buy,7.105427357601002e-15,4895.22,3.478263010947558e-11,0.3,-0.3000000000347826,sell_all,,,,,,
2012-01-19,nasdaq100,buy,ma250_buy_buy,1480.2346404538039,378.08773585510255,559658.5637434705,33.57951382460823,-559692.1432572951,sell_all,,,,,,
2012-01-23,nasdaq100,sell,ma250_buy_sell,-0.9358984301544039,378.65007579803466,354.3780115172267,0.3,354.0780115172267,sell_all,,,,,,
2012-01-23,gold,buy,ma250_buy_buy,54.34135610892769,1033.2922800000001,56150.50375208583,3.36903022512515,-56153.87278231096,sell_all,,,,,,
2012-02-01,nasdaq100,buy,monthly_contribution,2.250844278778006,384.88975488739015,866.3269027485512,0.3,-866.6269027485512,sell_all,,,,,,
2012-02-01,gold,buy,monthly_contribution,4.763326376594745,1069.516656,5094.456897732209,0.30566741386393254,-5094.762565146073,sell_all,,,,,,
2012-03-01,gold,buy,monthly_contribution,1.3091832986683527,1049.344656,1373.7844981820879,0.3,-1374.0844981820878,sell_all,,,,,,
2012-04-02,gold,buy,monthly_contribution,2.564315892092007,1026.179826,2631.449235956011,0.3,-2631.749235956011,sell_all,,,,,,
2012-04-05,gold,sell,ma250_sell_position,-62.978181676282794,999.300213,62934.110363462096,3.7760466218077258,62930.334316840286,sell_all,0.051572921402002016,0.1,,0.0,62934.110363462096,1.0
2012-04-05,long_bond,buy,sell_proceeds_to_long_bond,379.9809595551403,82.80146304302298,31462.97937965736,1.8877787627794418,-31464.86715842014,sell_all,,,,,,
2012-06-01,nasdaq100,buy,monthly_contribution,2.1302088544149855,384.7633710281372,819.6263398186962,0.3,-819.9263398186962,sell_all,,,,,,
2012-08-01,nasdaq100,buy,monthly_contribution,13.097270762081513,411.43648388671875,5388.695030863143,0.3233217018517886,-5389.0183525649945,sell_all,,,,,,
2012-09-10,nasdaq100,sell,ma250_buy_sell,-13.271457873782854,434.37225580215454,5764.753094418324,0.3458851856650994,5764.407209232659,sell_all,,,,,,
