date,asset,side,reason,units,price_cny,gross_value_cny,fee_cny,cash_change_cny,mode,pre_trade_weight,target_weight,upper_weight_threshold,post_sell_target_weight,position_value_cny,sell_fraction
2006-01-03,nasdaq100,buy,monthly_contribution,14.997901504896864,333.37997308273316,5000.0,0.3,-5000.3,sell_half,,,,,,
2006-01-03,gold,buy,monthly_contribution,2.332623286384865,428.68902399999996,999.9700000000003,0.3,-1000.2700000000002,sell_half,,,,,,
2006-02-01,nasdaq100,buy,monthly_contribution,17.401373880321373,339.7964523010254,5912.925109696931,0.3547755065818159,-5913.279885203513,sell_half,,,,,,
2006-02-01,gold,buy,monthly_contribution,1.9701021218565493,457.09272000000004,900.5193375571816,0.3,-900.8193375571816,sell_half,,,,,,
2006-03-01,dividend_low_vol,buy,monthly_contribution,6.114536648162884,1180.28,7216.865315093688,0.4330119189056213,-7217.298327012593,sell_half,,,,,,
2006-03-01,nasdaq100,buy,monthly_contribution,16.631236946271084,334.9047387733459,5569.880064968536,0.3341928038981122,-5570.214257772434,sell_half,,,,,,
2006-03-01,gold,buy,monthly_contribution,2.4532493344753767,450.98789999999997,1106.3857655314478,0.3,-1106.6857655314477,sell_half,,,,,,
2006-03-01,long_bond,buy,monthly_contribution,24.522161361043946,66.76722498495302,1637.2766647101428,0.3,-1637.5766647101427,sell_half,,,,,,
2006-04-03,dividend_low_vol,buy,monthly_contribution,2.0315482496256547,1226.76,2492.2221307107684,0.3,-2492.5221307107686,sell_half,,,,,,
2006-04-03,nasdaq100,buy,monthly_contribution,16.524389855035977,336.72157632827765,5564.1185998507135,0.33384711599104283,-5564.452446966705,sell_half,,,,,,
2006-04-03,gold,buy,monthly_contribution,1.7619628704562151,468.98787000000004,826.3392136343464,0.3,-826.6392136343463,sell_half,,,,,,
2006-04-03,long_bond,buy,monthly_contribution,8.452042656064542,66.97572527730752,566.0816869646633,0.3,-566.3816869646632,sell_half,,,,,,
2006-05-01,nasdaq100,buy,monthly_contribution,20.138531328476027,332.2037489910126,6690.095606492694,0.4014057363895617,-6690.497012229083,sell_half,,,,,,
2006-05-01,gold,buy,monthly_contribution,0.25652060521132974,522.35514,133.99485664804888,0.3,-134.2948566480489,sell_half,,,,,,
2006-05-18,nasdaq100,sell,ma250_sell_position,-74.38391477008493,312.7709688892364,23265.12909241385,1.395907745544831,23263.733184668305,sell_half,0.4654830650634451,0.5,,0.25,50256.95915289198,0.46292353307004813
2006-05-18,long_bond,buy,sell_proceeds_to_long_bond,172.9211959795761,67.26109355375657,11630.868740209742,0.6978521244125846,-11631.566592334155,sell_half,,,,,,
2006-06-01,gold,buy,monthly_contribution,3.558270204164886,501.631104,1784.9390108455373,0.3,-1785.2390108455372,sell_half,,,,,,
2006-06-01,long_bond,buy,monthly_contribution,99.31320844559175,67.35012253445825,6688.756758100799,0.40132540548604795,-6689.158083506285,sell_half,,,,,,
2006-07-03,dividend_low_vol,buy,monthly_contribution,1.341580988514362,1591.52,2135.1529748403773,0.3,-2135.4529748403775,sell_half,,,,,,
2006-07-03,gold,buy,monthly_contribution,2.1440292628754625,496.967432,1065.5127169040716,0.3,-1065.8127169040715,sell_half,,,,,,
2006-07-03,long_bond,buy,monthly_contribution,76.19927558384492,67.55406010602128,5147.57044282634,0.3088542265695804,-5147.879297052909,sell_half,,,,,,
2006-08-01,dividend_low_vol,buy,monthly_contribution,3.4496223028115303,1451.53,5007.23026120002,0.3004338156720012,-5007.530695015692,sell_half,,,,,,
2006-08-01,gold,buy,monthly_contribution,0.21824880317015338,512.82336,111.92308455769671,0.3,-112.22308455769671,sell_half,,,,,,
2006-08-01,long_bond,buy,monthly_contribution,58.44171866254046,67.73941188100517,3958.8076515156545,0.3,-3959.1076515156547,sell_half,,,,,,
2006-09-01,dividend_low_vol,buy,monthly_contribution,1.6396554191740758,1499.55,2458.7452838224854,0.3,-2459.0452838224855,sell_half,,,,,,
2006-09-01,gold,buy,monthly_contribution,3.5554586954662737,494.218062,1757.1719059943898,0.3,-1757.4719059943898,sell_half,,,,,,
2006-09-01,long_bond,buy,monthly_contribution,52.49436949493551,67.93810895134261,3566.3681940789647,0.3,-3566.668194078965,sell_half,,,,,,
2006-10-02,gold,buy,monthly_contribution,4.055737982615027,467.5216,1896.1451108129495,0.3,-1896.4451108129495,sell_half,,,,,,
