date,asset,side,reason,units,price_cny,gross_value_cny,fee_cny,cash_change_cny,mode,pre_trade_weight,target_weight,upper_weight_threshold,post_sell_target_weight,position_value_cny,sell_fraction
2016-01-04,dividend_low_vol,buy,monthly_contribution,0.30627183462954366,9795.22,2999.999999999998,0.3,-3000.2999999999984,sell_all,,,,,,
2016-01-04,nasdaq100,buy,monthly_contribution,6.988388165172997,715.4511,4999.850000000002,0.3,-5000.150000000002,sell_all,,,,,,
2016-01-04,gold,buy,monthly_contribution,1.487424524331994,672.262682,999.9400000000005,0.3,-1000.2400000000005,sell_all,,,,,,
2016-01-04,long_bond,buy,monthly_contribution,5.008756960113815,99.81618273381741,499.9550000000004,0.3,-500.2550000000004,sell_all,,,,,,
2016-01-05,dividend_low_vol,sell,ma250_sell_position,-1.8376310077772628,9855.95,18111.599331102316,1.086695959866139,18110.512635142448,sell_all,0.30185473535632584,0.3,,0.0,18111.599331102316,1.0
2016-01-05,long_bond,buy,sell_proceeds_to_long_bond,90.9834384736763,99.52642447329717,9055.256317571224,0.5433153790542734,-9055.799632950278,sell_all,,,,,,
2016-01-05,gold,sell,ma250_sell_position,-8.924993400124507,672.9296420000001,6005.892613598147,0.3603535568158889,6005.532260041331,sell_all,0.100099187475392,0.1,,0.0,6005.892613598147,1.0
2016-01-05,long_bond,buy,sell_proceeds_to_long_bond,30.17054160150508,99.52642447329717,3002.7661300206655,0.3,-3003.0661300206657,sell_all,,,,,,
2016-01-28,nasdaq100,sell,ma250_sell_position,-41.93137728071143,670.5888,28118.71197301954,1.6871227183811726,28117.02485030116,sell_all,0.48275219848930634,0.5,,0.0,28118.71197301954,1.0
2016-01-28,long_bond,buy,sell_proceeds_to_long_bond,141.0435401508997,99.67498270469996,14058.51242515058,0.8435107455090348,-14059.35593589609,sell_all,,,,,,
2016-02-01,long_bond,buy,monthly_contribution,49.79864468534423,99.81866128616616,4970.834046356515,0.3,-4971.134046356515,sell_all,,,,,,
2016-02-04,gold,buy,ma250_buy,9.40605960351467,725.7593659999999,6826.535854405018,0.4095921512643011,-6826.945446556282,sell_all,,,,,,
2016-03-01,gold,buy,monthly_contribution,0.8040302709318493,771.3934999999999,620.2237248000674,0.3,-620.5237248000674,sell_all,,,,,,
2016-03-01,long_bond,buy,monthly_contribution,12.540916317190291,99.95110892730212,1253.4784928676672,0.3,-1253.7784928676672,sell_all,,,,,,
2016-03-30,nasdaq100,buy,ma250_buy,50.12668966414781,706.9905319458009,35439.09499033794,2.126345699420276,-35441.22133603736,sell_all,,,,,,
2016-04-01,nasdaq100,buy,monthly_contribution,12.268465746714073,714.8679399536132,8770.332834744957,0.5262199700846975,-8770.859054715042,sell_all,,,,,,
2016-04-01,gold,buy,monthly_contribution,1.5677067060530567,757.4257680000001,1187.4214558309868,0.3,-1187.7214558309868,sell_all,,,,,,
