date,asset,side,reason,units,price_cny,gross_value_cny,fee_cny,cash_change_cny,mode,pre_trade_weight,target_weight,upper_weight_threshold,post_sell_target_weight,position_value_cny,sell_fraction
2018-12-21,gold,buy,ma250_buy,34.45829054549559,819.737856,28246.765213189625,1.6948059127913775,-28248.460019102415,sell_half,,,,,,
2019-01-02,gold,buy,monthly_contribution,1.1265708302838855,832.287401,937.6307083793872,0.3,-937.9307083793872,sell_half,,,,,,
2019-01-02,long_bond,buy,monthly_contribution,347.2716545942502,106.08,36838.57711935806,2.2103146271614835,-36840.78743398522,sell_half,,,,,,
2019-02-01,gold,buy,monthly_contribution,2.0908935216942384,839.4537,1755.2083030922586,0.3,-1755.5083030922585,sell_half,,,,,,
2019-02-01,long_bond,buy,monthly_contribution,84.43588114081547,106.456,8988.706162726652,0.5393223697635992,-8989.245485096415,sell_half,,,,,,
2019-02-26,dividend_low_vol,buy,ma250_buy,4.168732768256333,12030.64,50152.52319109536,3.0091513914657217,-50155.532342486826,sell_half,,,,,,
2019-03-01,dividend_low_vol,buy,monthly_contribution,0.8217075314833815,12169.05,9999.400035997844,0.5999640021598707,-10000.000000000004,sell_half,,,,,,
2019-04-01,dividend_low_vol,buy,monthly_contribution,0.7584260528910919,13184.41,9999.40003599784,0.5999640021598704,-10000.0,sell_half,,,,,,
2019-05-01,nasdaq100,buy,monthly_contribution,8.045741749953242,1271.8578176940919,10233.039543825775,0.6139823726295465,-10233.653526198405,sell_half,,,,,,
2019-06-03,dividend_low_vol,buy,monthly_contribution,0.8270296140681084,12090.74,9999.40003599784,0.5999640021598704,-10000.0,sell_half,,,,,,
2019-07-01,dividend_low_vol,buy,monthly_contribution,0.7955307611218166,12569.47,9999.40003599784,0.5999640021598704,-10000.0,sell_half,,,,,,
2019-08-01,dividend_low_vol,buy,monthly_contribution,0.8345576049969673,12376.83,10329.177602254615,0.6197506561352769,-10329.79735291075,sell_half,,,,,,
2019-09-02,dividend_low_vol,buy,monthly_contribution,0.8202529349178705,12190.63,9999.40003599784,0.5999640021598704,-10000.0,sell_half,,,,,,
2019-10-01,nasdaq100,buy,monthly_contribution,7.470741531663086,1338.47490153656,9999.40003599784,0.5999640021598704,-10000.0,sell_half,,,,,,
2019-11-01,dividend_low_vol,buy,monthly_contribution,0.8307230079588371,12416.8,10314.921445223288,0.6188952867133973,-10315.540340510002,sell_half,,,,,,
2019-12-02,dividend_low_vol,buy,monthly_contribution,0.8121432475981727,12312.36,9999.400035997838,0.5999640021598703,-9999.999999999998,sell_half,,,,,,
2020-01-02,dividend_low_vol,buy,monthly_contribution,0.24487073965155703,13173.39,3225.777753018425,0.3,-3226.077753018425,sell_half,,,,,,
2020-01-02,nasdaq100,buy,monthly_contribution,4.761494786307549,1505.381497503662,7167.866151767537,0.4300719691060523,-7168.296223736644,sell_half,,,,,,
2020-02-03,dividend_low_vol,buy,monthly_contribution,0.883475024959476,11318.26,9999.40003599784,0.5999640021598704,-10000.0,sell_half,,,,,,
2020-02-04,dividend_low_vol,sell,ma250_sell_position,-7.574705277352536,11551.06,87495.87514101579,5.249752508460947,87490.62538850732,sell_half,0.276922437930749,0.3,,0.15,190900.6118063582,0.4583320834496226
2020-02-04,long_bond,buy,sell_proceeds_to_long_bond,394.65300820292896,110.845,43745.31269425366,2.62471876165522,-43747.937413015316,sell_half,,,,,,
2020-03-02,nasdaq100,buy,monthly_contribution,35.67942929549411,1506.174977256775,53739.46360767555,3.224367816460533,-53742.68797549201,sell_half,,,,,,
2020-03-02,gold,buy,monthly_contribution,2.8027146864186966e-15,1038.3573999999999,2.910219534731533e-12,0.3,-0.3000000000029102,sell_half,,,,,,
2020-03-13,nasdaq100,sell,ma250_sell_position,-39.7027619923944,1347.8994603363037,53515.33146340912,3.2109198878045473,53512.12054352132,sell_half,0.3302881974878649,0.5,,0.25,220150.4445243844,0.24308527552158377
2020-03-13,long_bond,buy,sell_proceeds_to_long_bond,238.08984206660253,112.378,26756.06027176066,1.6053636163056397,-26757.665635376965,sell_half,,,,,,
2020-04-01,gold,buy,monthly_contribution,3.654820973092733,1060.930605,3877.511426149962,0.3,-3877.8114261499622,sell_half,,,,,,
2020-04-09,nasdaq100,buy,ma250_buy,23.239064270921723,1414.616812298584,32874.371019733204,1.9724622611839924,-32876.34348199439,sell_half,,,,,,
2020-05-01,nasdaq100,buy,monthly_contribution,6.867142957037099,1502.4124667938231,10317.281189907937,0.6190368713944763,-10317.900226779331,sell_half,,,,,,
2020-06-01,nasdaq100,buy,monthly_contribution,5.994909699965822,1667.9817606018066,9999.40003599784,0.5999640021598704,-10000.0,sell_half,,,,,,
2020-07-01,nasdaq100,buy,monthly_contribution,5.646062730930387,1771.0394858383177,9999.40003599784,0.5999640021598704,-10000.0,sell_half,,,,,,
2020-08-03,dividend_low_vol,buy,monthly_contribution,0.773538821167765,13545.96,10478.325929985696,0.6286995557991418,-10478.954629541495,sell_half,,,,,,
2020-09-01,dividend_low_vol,buy,monthly_contribution,0.7295967011493181,13705.38,9999.40003599784,0.5999640021598704,-10000.0,sell_half,,,,,,
2020-10-01,nasdaq100,buy,monthly_contribution,5.217746922576247,1916.42105,9999.40003599784,0.5999640021598704,-10000.0,sell_half,,,,,,
2020-11-02,dividend_low_vol,buy,monthly_contribution,0.793711886174824,13148.65,10436.239792152599,0.626174387529156,-10436.865966540128,sell_half,,,,,,
2020-12-01,dividend_low_vol,buy,monthly_contribution,0.6975276070785051,14335.49,9999.40003599784,0.5999640021598704,-10000.0,sell_half,,,,,,
2020-12-01,gold,sell,ma250_sell_position,-23.722307060769193,1118.16769,26525.51728761098,1.5915310372566587,26523.92575657372,sell_half,0.0800380574568124,0.1,,0.05,70678.70083775962,0.3752971825062169
2020-12-01,long_bond,buy,sell_proceeds_to_long_bond,120.99227149244467,109.61,13261.96287828686,0.7957177726972117,-13262.758596059557,sell_half,,,,,,
2021-01-04,dividend_low_vol,buy,monthly_contribution,1.8106106781056563,13192.72,23886.879705258052,1.4332127823154832,-23888.312918040367,sell_half,,,,,,
2021-02-01,dividend_low_vol,buy,monthly_contribution,0.772074552594391,12951.34,9999.40003599784,0.5999640021598704,-10000.0,sell_half,,,,,,
2021-03-01,dividend_low_vol,buy,monthly_contribution,0.7215875905464795,13857.5,9999.40003599784,0.5999640021598704,-10000.0,sell_half,,,,,,
2021-04-01,dividend_low_vol,buy,monthly_contribution,0.7011051507675347,14262.34,9999.40003599784,0.5999640021598704,-10000.0,sell_half,,,,,,
2021-05-03,nasdaq100,buy,monthly_contribution,4.79488144229945,2176.796646807861,10437.481845438682,0.6262489107263209,-10438.108094349409,sell_half,,,,,,
2021-06-01,dividend_low_vol,buy,monthly_contribution,0.6535675186211146,15299.72,9999.40003599784,0.5999640021598704,-10000.0,sell_half,,,,,,
2021-07-01,dividend_low_vol,buy,monthly_contribution,0.6725256154145286,14868.43,9999.40003599784,0.5999640021598704,-10000.0,sell_half,,,,,,
2021-08-02,dividend_low_vol,buy,monthly_contribution,0.7588302581821045,13770.33,10449.34306915278,0.6269605841491668,-10449.970029736929,sell_half,,,,,,
2021-09-01,dividend_low_vol,buy,monthly_contribution,0.6505896345742669,15369.75,9999.400035997838,0.5999640021598703,-9999.999999999998,sell_half,,,,,,
2021-10-01,nasdaq100,buy,monthly_contribution,4.308630639196518,2320.7837648071286,9999.40003599784,0.5999640021598704,-10000.0,sell_half,,,,,,
2021-11-01,dividend_low_vol,buy,monthly_contribution,0.7106518955480013,14731.12,10468.698351545074,0.6281219010927045,-10469.326473446166,sell_half,,,,,,
2021-12-01,dividend_low_vol,buy,monthly_contribution,0.6827826726671733,14645.07,9999.40003599784,0.5999640021598704,-10000.0,sell_half,,,,,,
2022-01-03,nasdaq100,buy,monthly_contribution,4.137756926142125,2552.67635345459,10562.354261705952,0.6337412557023572,-10562.988002961654,sell_half,,,,,,
2022-01-26,nasdaq100,sell,ma250_sell_position,-58.39153070439629,2177.8891882934568,127170.2834090101,7.630217004540606,127162.65319200556,sell_half,0.36637302047087045,0.5,,0.25,400365.6574193511,0.31763534422186807
2022-01-26,long_bond,buy,sell_proceeds_to_long_bond,543.100567997222,117.071,63581.32659600278,3.814879595760167,-63585.14147559854,sell_half,,,,,,
2022-02-18,gold,buy,ma250_buy,60.31653600643873,1120.301712,67572.71854992295,4.054363112995377,-67576.77291303595,sell_half,,,,,,
2022-03-01,dividend_low_vol,buy,monthly_contribution,0.8569197395869648,16055.24,13758.05207980622,0.8254831247883733,-13758.87756293101,sell_half,,,,,,
2022-03-16,dividend_low_vol,sell,ma250_sell_position,-9.861891377749679,14849.29,146442.08501670454,8.786525101002272,146433.29849160355,sell_half,0.2835612120344455,0.3,,0.15,310908.3429811842,0.4710136872253925
2022-03-16,long_bond,buy,sell_proceeds_to_long_bond,627.220036029553,116.732,73216.64924580177,4.392998954748107,-73221.04224475652,sell_half,,,,,,
2022-03-23,dividend_low_vol,buy,ma250_buy,4.813469270942462,15674.68,75449.59051185638,4.526975430711383,-75454.11748728709,sell_half,,,,,,
2022-04-01,dividend_low_vol,buy,monthly_contribution,0.6015078321618974,16623.89,9999.400035997844,0.5999640021598707,-10000.000000000004,sell_half,,,,,,
2022-06-01,dividend_low_vol,buy,monthly_contribution,1.2336342713353998,16491.53,20344.516594755885,1.2206709956853532,-20345.73726575157,sell_half,,,,,,
2022-07-01,dividend_low_vol,buy,monthly_contribution,0.6043540298325742,16545.6,9999.40003599784,0.5999640021598704,-10000.0,sell_half,,,,,,
2022-07-21,gold,sell,ma250_sell_position,-47.38140444009199,1084.306685,51375.973579080426,3.0825584147448257,51372.89102066568,sell_half,0.09519210250074439,0.1,,0.05,108217.73434716393,0.4747463425381428
2022-07-21,long_bond,buy,sell_proceeds_to_long_bond,217.50847215212323,118.094,25686.44551033284,1.5411867306199705,-25687.98669706346,sell_half,,,,,,
2022-08-01,dividend_low_vol,buy,monthly_contribution,2.266185605253137,15940.97,36125.1967477721,2.1675118048663258,-36127.36425957696,sell_half,,,,,,
2022-09-01,dividend_low_vol,buy,monthly_contribution,0.6001122298806512,16662.55,9999.400035997844,0.5999640021598707,-10000.000000000004,sell_half,,,,,,
2022-10-31,dividend_low_vol,sell,ma250_sell_position,-9.680037106840691,15025.68,145449.13995551405,8.726948397330844,145440.41300711673,sell_half,0.27609770545396084,0.3,,0.15,318468.7116819225,0.45671406521336555
2022-10-31,long_bond,buy,sell_proceeds_to_long_bond,604.7016123963343,120.258,72720.20650355837,4.363212390213502,-72724.56971594859,sell_half,,,,,,
2022-11-09,gold,buy,ma250_buy,48.15532290029251,1148.641865,55313.2199058692,3.318793194352152,-55316.53869906355,sell_half,,,,,,
2022-11-30,dividend_low_vol,buy,ma250_buy,2.254453191265704,16790.19,37852.697427457504,2.2711618456474505,-37854.96858930315,sell_half,,,,,,
2022-12-01,dividend_low_vol,buy,monthly_contribution,0.5995771549794779,16677.42,9999.400035997844,0.5999640021598707,-10000.000000000004,sell_half,,,,,,
2023-01-03,dividend_low_vol,buy,monthly_contribution,0.6571192114751533,16089.92,10572.9955430983,0.634379732585898,-10573.629922830885,sell_half,,,,,,
2023-02-01,dividend_low_vol,buy,monthly_contribution,0.6012980419958425,16629.69,9999.40003599784,0.5999640021598704,-10000.0,sell_half,,,,,,
2023-03-01,dividend_low_vol,buy,monthly_contribution,0.5791573123865342,17265.43,9999.40003599784,0.5999640021598704,-10000.0,sell_half,,,,,,
2023-04-03,dividend_low_vol,buy,monthly_contribution,0.5696310355885719,17554.17,9999.40003599784,0.5999640021598704,-10000.0,sell_half,,,,,,
2023-05-01,nasdaq100,buy,monthly_contribution,4.670063860571471,2228.3949328857425,10406.746643150294,0.6244047985890177,-10407.371047948884,sell_half,,,,,,
2023-06-01,dividend_low_vol,buy,monthly_contribution,0.5513038310746626,18137.73,9999.40003599784,0.5999640021598704,-10000.0,sell_half,,,,,,
2023-07-03,dividend_low_vol,buy,monthly_contribution,0.5534088174381744,18068.74,9999.40003599784,0.5999640021598704,-10000.0,sell_half,,,,,,
2023-08-01,dividend_low_vol,buy,monthly_contribution,0.5499590653744664,19038.2,10470.230678412167,0.62821384070473,-10470.85889225287,sell_half,,,,,,
2023-09-01,dividend_low_vol,buy,monthly_contribution,0.5451465706859194,18342.59,9999.40003599784,0.5999640021598704,-10000.0,sell_half,,,,,,
2023-10-02,nasdaq100,buy,monthly_contribution,3.79375454279783,2635.7530312500003,9999.40003599784,0.5999640021598704,-10000.0,sell_half,,,,,,
2023-11-01,dividend_low_vol,buy,monthly_contribution,0.5819120499302998,18056.76,10507.44622669944,0.6304467736019664,-10508.076673473042,sell_half,,,,,,
2023-12-01,dividend_low_vol,buy,monthly_contribution,0.5510638118377724,18145.63,9999.400035997838,0.5999640021598703,-9999.999999999998,sell_half,,,,,,
2024-01-02,dividend_low_vol,buy,monthly_contribution,0.5935532573072387,18146.64,10770.99728118183,0.6462598368709098,-10771.6435410187,sell_half,,,,,,
2024-02-01,dividend_low_vol,buy,monthly_contribution,0.5498260747150334,18561.8,10205.761633645507,0.6123456980187304,-10206.373979343525,sell_half,,,,,,
2024-03-01,dividend_low_vol,buy,monthly_contribution,0.5060235616681278,19760.74,9999.40003599784,0.5999640021598704,-10000.0,sell_half,,,,,,
2024-04-01,dividend_low_vol,buy,monthly_contribution,0.5003219783116343,19985.93,9999.40003599784,0.5999640021598704,-10000.0,sell_half,,,,,,
2024-05-01,nasdaq100,buy,monthly_contribution,3.4574170074564687,3052.0154804534914,10552.090229140327,0.6331254137484197,-10552.723354554075,sell_half,,,,,,
2024-06-03,dividend_low_vol,buy,monthly_contribution,0.47181180166473874,21193.62,9999.40003599784,0.5999640021598704,-10000.0,sell_half,,,,,,
2024-07-01,dividend_low_vol,buy,monthly_contribution,0.470321410409112,21260.78,9999.40003599784,0.5999640021598704,-10000.0,sell_half,,,,,,
2024-08-01,dividend_low_vol,buy,monthly_contribution,0.5314138065262926,20245.26,10758.610680714488,0.6455166408428693,-10759.256197355331,sell_half,,,,,,
2024-09-02,dividend_low_vol,buy,monthly_contribution,0.5015737839741493,19936.05,9999.40003599784,0.5999640021598704,-10000.0,sell_half,,,,,,
2024-09-12,dividend_low_vol,sell,ma250_sell_position,-10.467544537905944,18786.54,196648.94416315155,11.798936649789093,196637.14522650177,sell_half,0.26405655278196194,0.3,,0.15,455269.25930507766,0.4319398688664291
2024-09-12,long_bond,buy,sell_proceeds_to_long_bond,749.9910186909361,131.093,98318.57261325089,5.899114356795053,-98324.47172760768,sell_half,,,,,,
2024-09-26,dividend_low_vol,buy,ma250_buy,4.677326004872483,21017.73,98306.77509238853,5.898406505543312,-98312.67349889407,sell_half,,,,,,
2024-10-01,nasdaq100,buy,monthly_contribution,2.9607568380095515,3377.3121479034426,9999.400035997844,0.5999640021598707,-10000.000000000004,sell_half,,,,,,
2024-11-01,dividend_low_vol,buy,monthly_contribution,0.499544108561931,21329.26,10654.906172985651,0.639294370379139,-10655.54546735603,sell_half,,,,,,
2024-12-02,dividend_low_vol,buy,monthly_contribution,0.4637368504626906,21562.66,9999.40003599784,0.5999640021598704,-10000.0,sell_half,,,,,,
2025-01-02,dividend_low_vol,buy,monthly_contribution,0.49508979528789326,21923.43,10854.066470708458,0.6512439882425075,-10854.7177146967,sell_half,,,,,,
2025-02-03,nasdaq100,buy,monthly_contribution,2.664903373811008,3752.256135913086,9999.40003599784,0.5999640021598704,-10000.0,sell_half,,,,,,
2025-03-03,dividend_low_vol,buy,monthly_contribution,0.4613435515987362,21674.52,9999.40003599784,0.5999640021598704,-10000.0,sell_half,,,,,,
