date,nav_cny,cash_cny,contribution_cny,dividend_cash_cny,trade_cost_cny,dividend_low_vol_value_cny,dividend_low_vol_weight,nasdaq100_value_cny,nasdaq100_weight,gold_value_cny,gold_weight,long_bond_value_cny,long_bond_weight,invested_value_cny,account_daily_return,twr_daily_return,twr_index,twr_peak_index,drawdown,daily_return,peak_nav_cny,peak_twr_value_cny
2016-01-18,58028.92836177305,15056.23413221283,0.0,0.0,0.0,0.0,0.0,27839.521788532817,0.4797524713014051,0.0,0.0,15133.172441027395,0.26078669498567675,42972.69422956021,-0.00020783922626665952,-0.00020783922626665952,0.9671449373569533,0.9999760000000001,-0.03283185060746141,-0.00020783922626665952,59998.8,49998.8
2016-01-19,58041.57222617534,15056.23413221283,0.0,0.0,0.0,0.0,0.0,27876.104653055434,0.48027824857032364,0.0,0.0,15109.233440907077,0.26031743905953636,42985.33809396251,0.00021788898673902324,0.00021788898673902324,0.9673556675873838,0.9999760000000001,-0.03262111531938394,0.00021788898673902324,59998.8,49998.8
2016-01-20,57935.659684698425,15056.23413221283,0.0,0.0,0.0,0.0,0.0,27789.75088369247,0.4796657366970849,0.0,0.0,15089.674668793123,0.26045573228845975,42879.4255524856,-0.0018247703743137222,-0.0018247703743137222,0.9655904656237458,0.9999760000000001,-0.03438635964888581,-0.0018247703743137222,59998.8,49998.8
2016-01-21,57964.71068342264,15056.23413221283,0.0,0.0,0.0,0.0,0.0,27822.83075523537,0.4799960256368956,0.0,0.0,15085.645795974442,0.26025569036936114,42908.47655120981,0.000501435538704964,0.000501435538704964,0.9660746469990442,0.9999760000000001,-0.033902166652955534,0.000501435538704964,59998.8,49998.8
2016-01-22,58791.95733715351,15056.23413221283,0.0,0.0,0.0,0.0,0.0,28625.798765497842,0.4868999104986049,0.0,0.0,15109.924439442842,0.25700665743771967,43735.72320494069,0.014271556676076935,0.014271556676076935,0.979862036077012,0.9999760000000001,-0.020114446669708075,0.014271556676076935,59998.8,49998.8
2016-01-25,58353.30832827595,15056.23413221283,0.0,0.0,0.0,0.0,0.0,28201.836403465128,0.4832945588073798,0.0,0.0,15095.23779259799,0.25868692324481923,43297.07419606312,-0.00746103767836892,-0.00746103767836892,0.9725512485062382,0.9999760000000001,-0.02742540970359475,-0.00746103767836892,59998.8,49998.8
2016-01-26,58580.300473006144,15056.23413221283,0.0,0.0,0.0,0.0,0.0,28466.013638891014,0.48593150613845315,0.0,0.0,15058.052701902301,0.25704976895502724,43524.06634079332,0.00388996187590962,0.00388996187590962,0.9763344357852958,0.9999760000000001,-0.023642131625863372,0.00388996187590962,59998.8,49998.8
2016-01-27,57861.596870516514,15056.23413221283,0.0,0.0,0.0,0.0,0.0,27739.486527555797,0.47941100881870935,0.0,0.0,15065.876210747881,0.26037781578103536,42805.36273830368,-0.012268690953895156,-0.012268690953895156,0.9643560903250004,0.9999760000000001,-0.035620764573349506,-0.012268690953895156,59998.8,49998.8
2016-01-28,58244.14760231096,29113.903046617896,0.0,0.0,2.5306334638902075,0.0,0.0,0.0,0.0,0.0,0.0,29130.244555693058,0.5001402845586027,29130.244555693058,0.006611478985803387,0.006611478985803387,0.9707319103510156,0.9999760000000001,-0.029244791523981073,0.006611478985803387,59998.8,49998.8
2016-01-29,58264.7240292514,29113.903046617896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29150.820982633508,0.5003168120730914,29150.820982633508,0.0003532788750029159,0.0003532788750029159,0.9710748494282339,0.9999760000000001,-0.028901844216027373,0.0003532788750029159,59998.8,49998.8
2016-02-01,68285.83800052277,34142.76900026138,10000.0,0.0,0.2999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,34143.069000261385,0.50000219664874,34143.069000261385,0.17199281620625761,0.00036238000991417607,0.971426747541797,0.9999760000000001,-0.02854993765670677,0.00036238000991417607,68285.83800052277,49998.8
2016-02-02,68280.8572271504,34142.76900026138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34138.08822688901,0.4999657241168136,34138.08822688901,-7.294006368252504e-05,-7.294006368252504e-05,0.9713558916129684,0.9999760000000001,-0.028620795286118494,-7.294006368252504e-05,68285.83800052277,49998.8
2016-02-03,68234.83806040668,34142.76900026138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34092.0690601453,0.49962848933508724,34092.0690601453,-0.0006739687902661551,-0.0006739687902661551,0.9707012280577801,0.9999760000000001,-0.029275474553609238,-0.0006739687902661551,68285.83800052277,49998.8
2016-02-04,68264.94895189891,27315.8235537051,0.0,0.0,0.4095921512643015,0.0,0.0,0.0,0.0,6826.535854405018,0.10000060000360002,34122.589543788796,0.499855197545557,40949.12539819381,0.00044128325571146654,0.00044128325571146654,0.9711295822560206,0.9999760000000001,-0.028847110074621263,0.00044128325571146654,68285.83800052277,49998.8
2016-02-05,68365.20707527056,27315.8235537051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6942.18668697533,0.10154561046428098,34107.196834590126,0.4988970017605281,41049.383521565454,0.001468661808306626,0.001468661808306626,0.9725558431843968,0.9999760000000001,-0.02742081491516124,0.001468661808306626,68365.20707527056,49998.8
2016-02-08,68458.53597392915,27315.8235537051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7035.51558563392,0.10277046515153689,34107.196834590126,0.4982168600213575,41142.712420224045,0.0013651519925308442,0.0013651519925308442,0.9738835297315676,0.9999760000000001,-0.026093096502748603,0.0013651519925308442,68458.53597392915,49998.8
2016-02-09,68443.08416951547,27315.8235537051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7020.063781220246,0.10256790538300992,34107.196834590126,0.49832933814197494,41127.26061581037,-0.00022571041279006998,-0.00022571041279006998,0.9736637140780624,0.9999760000000001,-0.026312917431956073,-0.00022571041279006998,68458.53597392915,49998.8
2016-02-10,68497.4745210516,27315.8235537051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7074.4541327563775,0.10328051044542026,34107.196834590126,0.49793364022651415,41181.650967346504,0.000794680020576255,0.000794680020576255,0.9744374651784004,0.9999760000000001,-0.025539147761145964,0.000794680020576255,68497.4745210516,49998.8
2016-02-11,68781.16965008665,27315.8235537051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7358.149261791426,0.10697912378089598,34107.196834590126,0.4958798608413481,41465.34609638155,0.004141687427437368,0.004141687427437368,0.9784732805767536,0.9999760000000001,-0.0215032355008985,0.004141687427437368,68781.16965008665,49998.8
2016-02-12,68738.52266990492,27315.8235537051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7315.502281609688,0.10642507283346896,34107.196834590126,0.4961875162545925,41422.699116199816,-0.000620038600661954,-0.000620038600661954,0.9778665893730797,0.9999760000000001,-0.022109941265510802,-0.000620038600661954,68781.16965008665,49998.8
2016-02-15,68855.25292245112,27315.8235537051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7315.502281609688,0.10624465049672886,34223.92708713634,0.4970416291358534,41539.42936874603,0.001698178081405155,0.001698178081405155,0.9795271809816914,0.9999760000000001,-0.020449309801743865,0.001698178081405155,68855.25292245112,49998.8
2016-02-16,68531.218324794,27315.8235537051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7033.5923098146695,0.1026334053552055,34181.80246127422,0.4987771018351726,41215.39477108889,-0.004706025813630665,-0.004706025813630665,0.9749175007828388,0.9999760000000001,-0.025059100635576592,-0.004706025813630665,68855.25292245112,49998.8
2016-02-17,68579.43513650616,27315.8235537051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7089.7041771915565,0.10337944841743921,34173.9074056095,0.4983112989715785,41263.61158280105,0.000703574413103869,0.000703574413103869,0.9756034277912767,0.9999760000000001,-0.024373157164495285,0.000703574413103869,68855.25292245112,49998.8
2016-02-18,68744.70802671587,27315.8235537051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7250.314215733523,0.10546723411663737,34178.57025727726,0.4971811102026156,41428.88447301078,0.0024099482575314912,0.0024099482575314912,0.9779545815721241,0.9999760000000001,-0.02202194695460291,0.0024099482575314912,68855.25292245112,49998.8
2016-02-19,68711.33203140648,27315.8235537051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7211.109655839418,0.10494789494902201,34184.398821861956,0.49750743889285975,41395.508477701376,-0.0004855063941274773,-0.0004855063941274773,0.9774797783696045,0.9999760000000001,-0.022496761552672773,-0.0004855063941274773,68855.25292245112,49998.8
2016-02-22,68574.92734589493,27315.8235537051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7082.388078189525,0.10327955642542135,34176.715714000304,0.4983850080017067,41259.10379218983,-0.001985184706493448,-0.001985184706493448,0.9755393004626786,0.9999760000000001,-0.02443728603218631,-0.001985184706493448,68855.25292245112,49998.8
2016-02-23,68668.98232732253,27315.8235537051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7195.756803172773,0.10478904098029236,34157.40197044466,0.497421118134932,41353.15877361743,0.0013715651633603443,0.0013715651633603443,0.9768773161826821,0.9999760000000001,-0.0230992381990347,0.0013715651633603443,68855.25292245112,49998.8
2016-02-24,68714.8263738046,27315.8235537051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7222.684508229953,0.10511100572297129,34176.31831186953,0.4973645443845318,41399.002820099486,0.000667609230955879,0.000667609230955879,0.9775294884964771,0.9999760000000001,-0.022447050232728527,0.000667609230955879,68855.25292245112,49998.8
2016-02-25,68730.75371750831,27315.8235537051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7245.049766452212,0.10541205173204182,34169.88039735099,0.4971556188339404,41414.930163803205,0.00023178904094267594,0.00023178904094267594,0.977756069119109,0.9999760000000001,-0.022220464172031273,0.00023178904094267594,68855.25292245112,49998.8
2016-02-26,68698.81832170911,27315.8235537051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7202.993863055956,0.1048488757015458,34180.00090494805,0.49753404410665136,41382.994768004006,-0.00046464492344222563,-0.00046464492344222563,0.9773017597252279,0.9999760000000001,-0.022674784469599474,-0.00046464492344222563,68855.25292245112,49998.8
2016-02-29,68814.8232819953,27315.8235537051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7312.163506692825,0.1062585524157842,34186.836221597376,0.4967946525344346,41498.999728290204,0.0016886019748250103,0.0016886019748250103,0.9789520334066999,0.9999760000000001,-0.021024471180608573,0.0016886019748250103,68855.25292245112,49998.8
2016-03-01,78759.36963563859,35441.52133603736,10000.0,0.0,0.5999999999999996,0.0,0.0,0.0,0.0,7875.99696356386,0.10000076181412165,35441.85133603737,0.45000171408177375,43317.84829960123,0.14451168918783197,-0.0008058386799812967,0.9781631559923344,0.9999760000000001,-0.021813367528486394,-0.0008058386799812967,78759.36963563859,49998.8
2016-03-02,78818.43034841595,35441.52133603736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7936.733030913871,0.10069641067234701,35440.17598146472,0.44964326014615924,43376.90901237859,0.0007498880837999433,0.0007498880837999433,0.9788966688870252,0.9999760000000001,-0.021079837029063575,0.0007498880837999433,78818.43034841595,49998.8
2016-03-03,78937.19736811981,35441.52133603736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8050.776100019442,0.10198963693219353,35444.899932063,0.4490265820658342,43495.67603208245,0.0015068432494640405,0.0015068432494640405,0.9803717127244604,0.9999760000000001,-0.01960475778972659,0.0015068432494640405,78937.19736811981,49998.8
2016-03-04,78870.57792153416,35441.52133603736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8007.584152621774,0.1015281536365597,35421.47243287502,0.44910882316742656,43429.0565854968,-0.0008439550529641959,-0.0008439550529641959,0.9795443230637235,0.9999760000000001,-0.020432167308292004,-0.0008439550529641959,78937.19736811981,49998.8
2016-03-07,78938.22564349885,35441.52133603736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8058.698047492486,0.10208866467162832,35438.006259969,0.4489334029373079,43496.704307461485,0.0008577054175005205,0.0008577054175005205,0.9803844835362971,0.9999760000000001,-0.019591986671383066,0.0008577054175005205,78938.22564349885,49998.8
2016-03-08,78845.88975828225,35441.52133603736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8007.779124498015,0.10156241687483589,35396.58929774687,0.4489338557312518,43404.36842224489,-0.0011697233433344278,-0.0011697233433344278,0.9792377049204619,0.9999760000000001,-0.020738792810565676,-0.0011697233433344278,78938.22564349885,49998.8
2016-03-09,78806.23465206975,35441.52133603736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7948.816243456503,0.10086532212267976,35415.89707257588,0.4494047612975977,43364.71331603238,-0.0005029444950659379,-0.0005029444950659379,0.9787452027074112,0.9999760000000001,-0.021231306843953135,-0.0005029444950659379,78938.22564349885,49998.8
2016-03-10,78967.28470835279,35441.52133603736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8072.102159782355,0.10222083980213803,35453.66121253307,0.4489664465920651,43525.76337231543,0.0020436207489684666,0.0020436207489684666,0.9807453867116174,0.9999760000000001,-0.01923107483417874,0.0020436207489684666,78967.28470835279,49998.8
2016-03-11,78851.41710326928,35441.52133603736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7917.399286408336,0.1004090931687272,35492.49648082359,0.45011868885425554,43409.89576723192,-0.0014672861744130516,-0.0014672861744130516,0.979306352565076,0.9999760000000001,-0.02067014351836849,-0.0014672861744130516,78967.28470835279,49998.8
2016-03-14,78787.09457612563,35441.52133603736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7820.585866486971,0.0992622701542899,35524.987373601296,0.4508985585104469,43345.57324008827,-0.0008157434515021489,-0.0008157434515021489,0.9785074898209566,0.9999760000000001,-0.021469025435653988,-0.0008157434515021489,78967.28470835279,49998.8
2016-03-15,78802.41868042859,35441.52133603736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7841.73251455061,0.09951131762023172,35519.16482984062,0.45073698783134153,43360.89734439123,0.00019450018287137105,0.00019450018287137105,0.9786978097066678,0.9999760000000001,-0.021278700982155896,0.00019450018287137105,78967.28470835279,49998.8
2016-03-16,79045.59224437576,35441.52133603736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8026.296133284222,0.10154008472060387,35577.774775054175,0.45009182378016277,43604.0709083384,0.003085864216088696,0.003085864216088696,0.981717938256006,0.9999760000000001,-0.01825849994799289,0.003085864216088696,79045.59224437576,49998.8
2016-03-17,78985.04310999037,35441.52133603736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7941.220906548451,0.10054081879134927,35602.300867404556,0.4507473752698557,43543.521773953005,-0.000766002665881782,-0.000766002665881782,0.9809659396981579,0.9999760000000001,-0.019010516554239465,-0.000766002665881782,79045.59224437576,49998.8
2016-03-18,78942.44916325167,35441.52133603736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7911.700218442217,0.10022111427124528,35589.227608772104,0.45082497421854967,43500.92782721432,-0.0005392659807678113,-0.0005392659807678113,0.9804369381385868,0.9999760000000001,-0.019539530810152694,-0.0005392659807678113,79045.59224437576,49998.8
2016-03-21,78912.26733510164,35441.52133603736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7872.0155594375,0.0997565502206256,35598.73043962679,0.4511178254257537,43470.74599906429,-0.0003823269795900641,-0.0003823269795900641,0.9800620906453498,0.9999760000000001,-0.019914387299945546,-0.0003823269795900641,79045.59224437576,49998.8
2016-03-22,78917.73700707385,35441.52133603736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7902.972592777181,0.10014190589459998,35573.243078259315,0.45076359798647897,43476.215671036494,6.93133293077075e-05,6.93133293077075e-05,0.9801300220117807,0.9999760000000001,-0.019846454303122707,6.93133293077075e-05,79045.59224437576,49998.8
2016-03-23,78766.33637802096,35441.52133603736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7743.057866715762,0.09830415152933777,35581.75717526784,0.4517381258473336,43324.8150419836,-0.0019184613598248745,-0.0019184613598248745,0.9782496804369468,0.9999760000000001,-0.02172684100723743,-0.0019184613598248745,79045.59224437576,49998.8
2016-03-24,78799.34734699703,35441.52133603736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7735.036381076533,0.09816117317590077,35622.78962988315,0.4520696024678521,43357.82601095968,0.00041909996699152074,0.00041909996699152074,0.9786596648457274,0.9999760000000001,-0.02131684675859491,0.00041909996699152074,79045.59224437576,49998.8
2016-03-25,78795.94170819363,35441.52133603736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7735.036381076533,0.09816541579922766,35619.38399107973,0.45204592037226504,43354.420372156266,-4.321912449867238e-05,-4.321912449867238e-05,0.9786173680318306,0.9999760000000001,-0.021359144587639545,-4.321912449867238e-05,79045.59224437576,49998.8
2016-03-28,78795.50889034674,35441.52133603736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7744.298647887755,0.09828350317103556,35609.68890642163,0.4519253623449113,43353.98755430939,-5.4928951606081355e-06,-5.4928951606081355e-06,0.9786119925892257,0.9999760000000001,-0.02136452015925816,-5.4928951606081355e-06,79045.59224437576,49998.8
2016-03-29,78935.42748797336,35441.52133603736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7889.215844403229,0.09994518425335994,35604.69030753276,0.4510609676872594,43493.90615193599,0.0017757179260220468,0.0017757179260220468,0.9803497314470866,0.9999760000000001,-0.019626739594663767,0.0017757179260220468,79045.59224437576,49998.8
2016-03-30,78811.8598868413,0.3000000000029104,0.0,0.0,2.126345699420275,0.0,0.0,35439.09499033794,0.44966703033301936,7728.664672389486,0.09806474156917963,35643.80022411387,0.4522644215641088,78811.55988684129,-0.001565426387928115,-0.001565426387928115,0.9788150661080811,0.9999760000000001,-0.02116144176652135,-0.001565426387928115,79045.59224437576,49998.8
2016-03-31,78676.92279669276,0.3000000000029104,0.0,0.0,0.0,0.0,0.0,35295.28394264354,0.4486103763088101,7744.789344807121,0.0984378782177368,35636.54950924209,0.4529479324112572,78676.62279669274,-0.0017121419332354337,-0.0017121419332354337,0.9771391957885148,0.9999760000000001,-0.022837352307940706,-0.0017121419332354337,79045.59224437576,49998.8
2016-04-01,89207.76620332667,41.719489453974575,10000.0,0.0,0.8262199700846988,0.0,0.0,44604.296211648376,0.5000046308746718,8920.806620332665,0.10000033629359052,35640.94388189165,0.3995273662682808,89166.0467138727,0.1338492029466687,0.006747129752464387,0.9837320807287186,0.9999760000000001,-0.016244309134700652,0.006747129752464387,89207.76620332667,49998.8
2016-04-04,88976.98169863218,41.719489453974575,0.0,0.0,0.0,0.0,0.0,44434.545191057776,0.49939371220254436,8859.773136228789,0.09957376578851727,35640.94388189165,0.4005636424329232,88935.26220917821,-0.0025870449907743343,-0.0025870449907743343,0.9811871215770054,0.9999760000000001,-0.018789329366899477,-0.0025870449907743343,89207.76620332667,49998.8
2016-04-05,88681.75021017206,41.719489453974575,0.0,0.0,0.0,0.0,0.0,43995.252249053716,0.4961026608607385,8974.282433704391,0.10119649660088705,35670.49603795997,0.40223040200968496,88640.03072071809,-0.0033180658955153097,-0.0033180658955153097,0.9779314780517819,0.9999760000000001,-0.022045051029442875,-0.0033180658955153097,89207.76620332667,49998.8
2016-04-06,89344.3024486179,41.719489453974575,0.0,0.0,0.0,0.0,0.0,44732.350299790865,0.5006737875145036,8922.120457096811,0.0998622207860198,35648.11220227626,0.39899703982553963,89302.58295916393,0.007471122715503764,0.007471122715503764,0.9852377241316608,0.9999760000000001,-0.014738629595449582,0.007471122715503764,89344.3024486179,49998.8
2016-04-07,88648.90608896954,41.719489453974575,0.0,0.0,0.0,0.0,0.0,43966.490679002134,0.49596202162806863,9024.250666143093,0.10179765396186843,35616.44525437034,0.4017697095847418,88607.18659951557,-0.007783331903545743,-0.007783331903545743,0.9775692919208501,0.9999760000000001,-0.02240724585305054,-0.007783331903545743,89344.3024486179,49998.8
2016-04-08,88624.92050272386,41.719489453974575,0.0,0.0,0.0,0.0,0.0,43953.96773243568,0.4959549467927,9014.600705181809,0.10171631922541186,35614.632575652395,0.40185799178863907,88583.20101326989,-0.0002705683273925841,-0.0002705683273925841,0.9773047926326247,0.9999760000000001,-0.02267175148941114,-0.0002705683273925841,89344.3024486179,49998.8
2016-04-11,88568.61910008648,41.719489453974575,0.0,0.0,0.0,0.0,0.0,43760.14280681766,0.49408180065861423,9129.603068333457,0.1030794333376317,35637.1537354814,0.4023677245685611,88526.8996106325,-0.0006352773273929913,-0.0006352773273929913,0.9766839330559127,0.9999760000000001,-0.02329262596711057,-0.0006352773273929913,89344.3024486179,49998.8
2016-04-12,88981.0862513808,41.719489453974575,0.0,0.0,0.0,0.0,0.0,44167.140956126204,0.49636549537448277,9139.466442968778,0.102712462029839,35632.75936283184,0.4004531846483151,88939.36676192682,0.004657034912424418,0.004657034912424418,0.9812323842305581,0.9999760000000001,-0.018744065627017026,0.004657034912424418,89344.3024486179,49998.8
2016-04-13,89489.49078321765,41.719489453974575,0.0,0.0,0.0,0.0,0.0,44821.05521982703,0.5008527239070234,9060.064554651684,0.10124165949942758,35566.65151928497,0.39743942230538354,89447.77129376368,0.005713624695483643,0.005713624695483643,0.9868387778131061,0.9999760000000001,-0.013137537487793671,0.005713624695483643,89489.49078321765,49998.8
2016-04-14,89379.65814974532,41.719489453974575,0.0,0.0,0.0,0.0,0.0,44854.16186555052,0.5018385927411195,8938.465447635297,0.10000559000415876,35545.311347105526,0.3976890500918392,89337.93866029134,-0.0012273243764275854,-0.0012273243764275854,0.9856276065254921,0.9999760000000001,-0.014348737844216308,-0.0012273243764275854,89489.49078321765,49998.8
2016-04-15,89254.19902644503,41.719489453974575,0.0,0.0,0.0,0.0,0.0,44685.70791890854,0.5006566459205876,8989.946903156457,0.1007229575887274,35536.82471492606,0.3981529732219869,89212.47953699106,-0.0014036652846679543,-0.0014036652846679543,0.9842441152706018,0.9999760000000001,-0.01573226230369351,-0.0014036652846679543,89489.49078321765,49998.8
2016-04-18,89507.35633228556,41.719489453974575,0.0,0.0,0.0,0.0,0.0,44914.97871005632,0.5018020925935376,8974.421388148448,0.10026462355598977,35576.23674462683,0.3974671826140661,89465.63684283159,0.0028363629790182365,0.0028363629790182365,0.9870357888414719,0.9999760000000001,-0.012940521731049759,0.0028363629790182365,89507.35633228556,49998.8
2016-04-19,89264.10854763736,41.719489453974575,0.0,0.0,0.0,0.0,0.0,44539.68507681237,0.49896521459174137,9094.10806366728,0.10187866334669157,35588.59591770373,0.39868875068316234,89222.38905818338,-0.0027176289705750367,-0.0027176289705750367,0.984353391786722,0.9999760000000001,-0.015622983164874094,-0.0027176289705750367,89507.35633228556,49998.8
2016-04-20,89318.04302486836,41.719489453974575,0.0,0.0,0.0,0.0,0.0,44647.73921914738,0.49987368405190363,9062.28983975981,0.10146090904876458,35566.294476507195,0.39819831774196685,89276.32353541438,0.0006042123548706257,0.0006042123548706257,0.9849481502675983,0.9999760000000001,-0.01502821040945157,0.0006042123548706257,89507.35633228556,49998.8
2016-04-21,89410.23570488454,41.719489453974575,0.0,0.0,0.0,0.0,0.0,44744.9798124386,0.500445832176619,9116.318773792347,0.10196057198509674,35507.21762919963,0.39712698830587967,89368.51621543057,0.0010321842809579707,0.0010321842809579707,0.9859647982658631,0.9999760000000001,-0.014011538011049263,0.0010321842809579707,89507.35633228556,49998.8
2016-04-22,88801.70625604197,41.719489453974575,0.0,0.0,0.0,0.0,0.0,44201.57752955724,0.4977559485412456,9025.704246463669,0.10163886063675234,35532.704990567094,0.40013538577868807,88759.986766588,-0.006806037855119129,-0.006806037855119129,0.9792542845250508,0.9999760000000001,-0.02072221280805664,-0.006806037855119129,89507.35633228556,49998.8
2016-04-25,88706.33808695167,41.719489453974575,0.0,0.0,0.0,0.0,0.0,44130.85935739747,0.4974938691995103,9037.252894233898,0.10187832221611276,35496.50634586632,0.4001574984537402,88664.6185974977,-0.0010739452327113153,-0.0010739452327113153,0.978202619054573,0.9999760000000001,-0.02177390351911157,-0.0010739452327113153,89507.35633228556,49998.8
2016-04-26,88499.06739631161,41.719489453974575,0.0,0.0,0.0,0.0,0.0,43919.61952337296,0.49627211693310347,9073.877719370448,0.10253077220278844,35463.85066411424,0.40072569923592516,88457.34790685764,-0.0023365939245162393,-0.0023365939245162393,0.9759169567579442,0.9999760000000001,-0.024059620672951976,-0.0023365939245162393,89507.35633228556,49998.8
